structure,resell,crash,total_return,cagr,max_drawdown,annualized_vol,sharpe_like,beats_bh_return,beats_bh_sharpe
B(초기40% 분할없음),73,35,-0.0899,-0.0187,-0.3452,0.219,0.019,False,False
B(초기40% 분할없음),73,36,-0.0762,-0.0158,-0.3452,0.2194,0.034,False,False
B(초기40% 분할없음),73,37,-0.0472,-0.0097,-0.3736,0.2229,0.066,False,False
B(초기40% 분할없음),73,38,-0.1485,-0.0317,-0.3736,0.2272,-0.033,False,False
B(초기40% 분할없음),73,39,-0.1461,-0.0312,-0.3736,0.2272,-0.031,False,False
B(초기40% 분할없음),73,40,-0.1459,-0.0311,-0.3736,0.2274,-0.03,False,False
B(초기40% 분할없음),73,41,-0.0692,-0.0143,-0.3863,0.2349,0.054,False,False
B(초기40% 분할없음),73,42,-0.1191,-0.0251,-0.3863,0.2388,0.009,False,False
B(초기40% 분할없음),73,43,-0.0738,-0.0153,-0.3863,0.2391,0.053,False,False
B(초기40% 분할없음),73,44,-0.1016,-0.0213,-0.3863,0.2401,0.027,False,False
B(초기40% 분할없음),73,45,-0.1557,-0.0334,-0.3863,0.2423,-0.024,False,False
B(초기40% 분할없음),74,10,-0.0841,-0.0175,-0.2706,0.1017,-0.128,False,False
B(초기40% 분할없음),74,11,-0.0877,-0.0182,-0.2735,0.1024,-0.134,False,False
B(초기40% 분할없음),74,12,-0.0877,-0.0182,-0.2735,0.1024,-0.134,False,False
B(초기40% 분할없음),74,13,-0.0877,-0.0182,-0.2735,0.1024,-0.134,False,False
B(초기40% 분할없음),74,14,-0.0877,-0.0182,-0.2735,0.1024,-0.134,False,False
B(초기40% 분할없음),74,15,-0.0877,-0.0182,-0.2735,0.1024,-0.134,False,False
B(초기40% 분할없음),74,16,-0.0453,-0.0093,-0.2742,0.1033,-0.041,False,False
B(초기40% 분할없음),74,17,-0.0364,-0.0074,-0.2885,0.118,-0.006,False,False
B(초기40% 분할없음),74,18,-0.0364,-0.0074,-0.2885,0.118,-0.006,False,False
B(초기40% 분할없음),74,19,0.0268,0.0053,-0.2931,0.1286,0.107,False,False
B(초기40% 분할없음),74,20,0.0451,0.0089,-0.2931,0.1289,0.135,False,False
B(초기40% 분할없음),74,21,0.0333,0.0066,-0.2931,0.1292,0.117,False,False
B(초기40% 분할없음),74,22,0.0333,0.0066,-0.2931,0.1292,0.117,False,False
B(초기40% 분할없음),74,23,0.0208,0.0041,-0.2931,0.1302,0.098,False,False
B(초기40% 분할없음),74,24,0.0223,0.0044,-0.2931,0.1302,0.1,False,False
B(초기40% 분할없음),74,25,0.0223,0.0044,-0.2931,0.1302,0.1,False,False
B(초기40% 분할없음),74,26,0.0223,0.0044,-0.2931,0.1302,0.1,False,False
B(초기40% 분할없음),74,27,-0.0057,-0.0011,-0.2931,0.1336,0.058,False,False
B(초기40% 분할없음),74,28,0.1459,0.0277,-0.3034,0.17,0.249,False,False
B(초기40% 분할없음),74,29,0.1912,0.0357,-0.3034,0.1887,0.284,False,False
B(초기40% 분할없음),74,30,0.2028,0.0377,-0.3034,0.1897,0.294,False,False
B(초기40% 분할없음),74,31,0.2615,0.0477,-0.3034,0.1907,0.346,False,False
B(초기40% 분할없음),74,32,0.2768,0.0502,-0.3034,0.1908,0.359,False,False
B(초기40% 분할없음),74,33,0.2768,0.0502,-0.3034,0.1908,0.359,False,False
B(초기40% 분할없음),74,34,-0.0618,-0.0127,-0.3401,0.219,0.048,False,False
B(초기40% 분할없음),74,35,-0.0618,-0.0127,-0.3401,0.219,0.048,False,False
B(초기40% 분할없음),74,36,-0.0461,-0.0094,-0.3401,0.2194,0.064,False,False
B(초기40% 분할없음),74,37,-0.0178,-0.0036,-0.3736,0.223,0.094,False,False
B(초기40% 분할없음),74,38,-0.1222,-0.0258,-0.3736,0.2273,-0.006,False,False
B(초기40% 분할없음),74,39,-0.1198,-0.0253,-0.3736,0.2273,-0.003,False,False
B(초기40% 분할없음),74,40,-0.1196,-0.0252,-0.3736,0.2276,-0.003,False,False
B(초기40% 분할없음),74,41,-0.0458,-0.0094,-0.3863,0.2352,0.076,False,False
B(초기40% 분할없음),74,42,-0.0974,-0.0204,-0.3863,0.2391,0.03,False,False
B(초기40% 분할없음),74,43,-0.051,-0.0104,-0.3863,0.2394,0.074,False,False
B(초기40% 분할없음),74,44,-0.0795,-0.0165,-0.3863,0.2404,0.049,False,False
B(초기40% 분할없음),74,45,-0.1348,-0.0286,-0.3863,0.2426,-0.003,False,False
B(초기40% 분할없음),75,10,-0.0442,-0.009,-0.2706,0.1039,-0.038,False,False
B(초기40% 분할없음),75,11,-0.048,-0.0098,-0.2735,0.1046,-0.045,False,False
B(초기40% 분할없음),75,12,-0.048,-0.0098,-0.2735,0.1046,-0.045,False,False
B(초기40% 분할없음),75,13,-0.048,-0.0098,-0.2735,0.1046,-0.045,False,False
B(초기40% 분할없음),75,14,-0.048,-0.0098,-0.2735,0.1046,-0.045,False,False
B(초기40% 분할없음),75,15,-0.048,-0.0098,-0.2735,0.1046,-0.045,False,False
B(초기40% 분할없음),75,16,-0.0038,-0.0008,-0.2742,0.1054,0.045,False,False
B(초기40% 분할없음),75,17,0.0055,0.0011,-0.2885,0.1199,0.069,False,False
B(초기40% 분할없음),75,18,0.0055,0.0011,-0.2885,0.1199,0.069,False,False
B(초기40% 분할없음),75,19,0.0878,0.017,-0.2931,0.1327,0.197,False,False
B(초기40% 분할없음),75,20,0.1072,0.0206,-0.2931,0.133,0.225,False,False
B(초기40% 분할없음),75,21,0.0947,0.0183,-0.2931,0.1332,0.207,False,False
B(초기40% 분할없음),75,22,0.0947,0.0183,-0.2931,0.1332,0.207,False,False
B(초기40% 분할없음),75,23,0.0814,0.0158,-0.2931,0.1342,0.188,False,False
B(초기40% 분할없음),75,24,0.083,0.0161,-0.2931,0.1342,0.19,False,False
B(초기40% 분할없음),75,25,0.083,0.0161,-0.2931,0.1342,0.19,False,False
B(초기40% 분할없음),75,26,0.083,0.0161,-0.2931,0.1342,0.19,False,False
B(초기40% 분할없음),75,27,0.0534,0.0105,-0.2931,0.1374,0.147,False,False
B(초기40% 분할없음),75,28,0.2139,0.0397,-0.3034,0.173,0.316,False,False
B(초기40% 분할없음),75,29,0.2619,0.0478,-0.3034,0.1915,0.345,False,False
B(초기40% 분할없음),75,30,0.2675,0.0487,-0.3034,0.1924,0.349,False,False
B(초기40% 분할없음),75,31,0.2675,0.0487,-0.3034,0.1924,0.349,False,False
B(초기40% 분할없음),75,32,0.2675,0.0487,-0.3034,0.1924,0.349,False,False
B(초기40% 분할없음),75,33,0.2675,0.0487,-0.3034,0.1924,0.349,False,False
B(초기40% 분할없음),75,34,-0.0686,-0.0142,-0.3401,0.2204,0.043,False,False
B(초기40% 분할없음),75,35,-0.0686,-0.0142,-0.3401,0.2204,0.043,False,False
B(초기40% 분할없음),75,36,-0.0562,-0.0115,-0.3401,0.2208,0.055,False,False
B(초기40% 분할없음),75,37,-0.0068,-0.0014,-0.3736,0.2246,0.105,False,False
B(초기40% 분할없음),75,38,-0.1124,-0.0236,-0.3736,0.2289,0.006,False,False
B(초기40% 분할없음),75,39,-0.1099,-0.0231,-0.3736,0.2289,0.009,False,False
B(초기40% 분할없음),75,40,-0.1097,-0.023,-0.3736,0.2292,0.009,False,False
B(초기40% 분할없음),75,41,-0.0365,-0.0074,-0.3863,0.2367,0.085,False,False
B(초기40% 분할없음),75,42,-0.0887,-0.0185,-0.3863,0.2406,0.04,False,False
B(초기40% 분할없음),75,43,-0.0418,-0.0085,-0.3863,0.2409,0.083,False,False
B(초기40% 분할없음),75,44,-0.0706,-0.0146,-0.3863,0.2419,0.058,False,False
B(초기40% 분할없음),75,45,-0.1265,-0.0268,-0.3863,0.2441,0.007,False,False
B(초기40% 분할없음),76,10,-0.01,-0.002,-0.2706,0.1132,0.038,False,False
B(초기40% 분할없음),76,11,-0.014,-0.0028,-0.2735,0.1138,0.031,False,False
B(초기40% 분할없음),76,12,-0.014,-0.0028,-0.2735,0.1138,0.031,False,False
B(초기40% 분할없음),76,13,-0.014,-0.0028,-0.2735,0.1138,0.031,False,False
B(초기40% 분할없음),76,14,-0.014,-0.0028,-0.2735,0.1138,0.031,False,False
B(초기40% 분할없음),76,15,-0.014,-0.0028,-0.2735,0.1138,0.031,False,False
B(초기40% 분할없음),76,16,0.0318,0.0063,-0.2742,0.1146,0.114,False,False
B(초기40% 분할없음),76,17,0.0389,0.0077,-0.2885,0.1263,0.126,False,False
B(초기40% 분할없음),76,18,0.0389,0.0077,-0.2885,0.1263,0.126,False,False
B(초기40% 분할없음),76,19,0.1109,0.0213,-0.2931,0.1367,0.227,False,False
B(초기40% 분할없음),76,20,0.1294,0.0247,-0.2931,0.137,0.252,False,False
B(초기40% 분할없음),76,21,0.1168,0.0224,-0.2931,0.1372,0.235,False,False
B(초기40% 분할없음),76,22,0.1168,0.0224,-0.2931,0.1372,0.235,False,False
B(초기40% 분할없음),76,23,0.1043,0.0201,-0.2931,0.1381,0.218,False,False
B(초기40% 분할없음),76,24,0.1055,0.0203,-0.2931,0.1381,0.219,False,False
B(초기40% 분할없음),76,25,0.1055,0.0203,-0.2931,0.1381,0.219,False,False
B(초기40% 분할없음),76,26,0.1055,0.0203,-0.2931,0.1381,0.219,False,False
B(초기40% 분할없음),76,27,0.0835,0.0162,-0.2931,0.1409,0.188,False,False
B(초기40% 분할없음),76,28,0.2456,0.045,-0.3034,0.1757,0.345,False,False
B(초기40% 분할없음),76,29,0.288,0.0521,-0.3034,0.1929,0.366,False,False
B(초기40% 분할없음),76,30,0.2984,0.0538,-0.3034,0.194,0.374,False,False
B(초기40% 분할없음),76,31,0.2984,0.0538,-0.3034,0.194,0.374,False,False
B(초기40% 분할없음),76,32,0.2984,0.0538,-0.3034,0.194,0.374,False,False
B(초기40% 분할없음),76,33,0.2984,0.0538,-0.3034,0.194,0.374,False,False
B(초기40% 분할없음),76,34,-0.0562,-0.0115,-0.3404,0.2217,0.056,False,False
B(초기40% 분할없음),76,35,-0.0562,-0.0115,-0.3404,0.2217,0.056,False,False
B(초기40% 분할없음),76,36,-0.0415,-0.0085,-0.3404,0.2221,0.071,False,False
B(초기40% 분할없음),76,37,0.0087,0.0017,-0.3736,0.2259,0.12,False,False
B(초기40% 분할없음),76,38,-0.0794,-0.0164,-0.3736,0.23,0.04,False,False
B(초기40% 분할없음),76,39,-0.0768,-0.0159,-0.3736,0.23,0.042,False,False
B(초기40% 분할없음),76,40,-0.0766,-0.0158,-0.3736,0.2302,0.043,False,False
B(초기40% 분할없음),76,41,-0.0006,-0.0001,-0.3863,0.2378,0.118,False,False
B(초기40% 분할없음),76,42,-0.0519,-0.0106,-0.3863,0.2415,0.075,False,False
B(초기40% 분할없음),76,43,-0.0301,-0.0061,-0.3863,0.242,0.095,False,False
B(초기40% 분할없음),76,44,-0.0593,-0.0122,-0.3863,0.243,0.069,False,False
B(초기40% 분할없음),76,45,-0.1158,-0.0244,-0.3863,0.2452,0.018,False,False
B(초기40% 분할없음),77,10,0.016,0.0032,-0.2706,0.1154,0.086,False,False
B(초기40% 분할없음),77,11,0.012,0.0024,-0.2735,0.116,0.079,False,False
B(초기40% 분할없음),77,12,0.012,0.0024,-0.2735,0.116,0.079,False,False
B(초기40% 분할없음),77,13,0.012,0.0024,-0.2735,0.116,0.079,False,False
B(초기40% 분할없음),77,14,0.012,0.0024,-0.2735,0.116,0.079,False,False
B(초기40% 분할없음),77,15,0.012,0.0024,-0.2735,0.116,0.079,False,False
B(초기40% 분할없음),77,16,0.0581,0.0114,-0.2742,0.1168,0.158,False,False
B(초기40% 분할없음),77,17,0.0653,0.0128,-0.2885,0.1282,0.166,False,False
B(초기40% 분할없음),77,18,0.0653,0.0128,-0.2885,0.1282,0.166,False,False
B(초기40% 분할없음),77,19,0.1392,0.0265,-0.2931,0.1385,0.264,False,False
B(초기40% 분할없음),77,20,0.1582,0.0299,-0.2931,0.1388,0.288,False,False
B(초기40% 분할없음),77,21,0.1452,0.0276,-0.2931,0.139,0.271,False,False
B(초기40% 분할없음),77,22,0.1452,0.0276,-0.2931,0.139,0.271,False,False
B(초기40% 분할없음),77,23,0.1324,0.0253,-0.2931,0.1399,0.254,False,False
B(초기40% 분할없음),77,24,0.1337,0.0255,-0.2931,0.1399,0.255,False,False
B(초기40% 분할없음),77,25,0.1337,0.0255,-0.2931,0.1399,0.255,False,False
B(초기40% 분할없음),77,26,0.1337,0.0255,-0.2931,0.1399,0.255,False,False
B(초기40% 분할없음),77,27,0.1111,0.0213,-0.2931,0.1427,0.224,False,False
B(초기40% 분할없음),77,28,0.2698,0.0491,-0.3034,0.1763,0.367,False,False
B(초기40% 분할없음),77,29,0.3063,0.055,-0.3034,0.1933,0.381,False,False
B(초기40% 분할없음),77,30,0.3165,0.0567,-0.3034,0.1944,0.388,False,False
B(초기40% 분할없음),77,31,0.3165,0.0567,-0.3034,0.1944,0.388,False,False
B(초기40% 분할없음),77,32,0.3165,0.0567,-0.3034,0.1944,0.388,False,False
B(초기40% 분할없음),77,33,0.3165,0.0567,-0.3034,0.1944,0.388,False,False
B(초기40% 분할없음),77,34,-0.0272,-0.0055,-0.3401,0.2219,0.084,False,False
B(초기40% 분할없음),77,35,-0.0272,-0.0055,-0.3401,0.2219,0.084,False,False
B(초기40% 분할없음),77,36,-0.012,-0.0024,-0.3401,0.2223,0.099,False,False
B(초기40% 분할없음),77,37,0.0397,0.0078,-0.3736,0.2261,0.148,False,False
B(초기40% 분할없음),77,38,-0.0511,-0.0105,-0.3736,0.2302,0.067,False,False
B(초기40% 분할없음),77,39,-0.0488,-0.01,-0.3736,0.2302,0.07,False,False
B(초기40% 분할없음),77,40,-0.0485,-0.0099,-0.3736,0.2304,0.07,False,False
B(초기40% 분할없음),77,41,0.0293,0.0058,-0.3863,0.2379,0.144,False,False
B(초기40% 분할없음),77,42,-0.0233,-0.0047,-0.3863,0.2417,0.1,False,False
B(초기40% 분할없음),77,43,-0.0009,-0.0002,-0.3863,0.2421,0.12,False,False
B(초기40% 분할없음),77,44,-0.0296,-0.006,-0.3863,0.2431,0.096,False,False
B(초기40% 분할없음),77,45,-0.0875,-0.0182,-0.3863,0.2453,0.045,False,False
B(초기40% 분할없음),78,10,-0.0018,-0.0004,-0.2706,0.1226,0.058,False,False
B(초기40% 분할없음),78,11,-0.0058,-0.0012,-0.2735,0.1232,0.052,False,False
B(초기40% 분할없음),78,12,-0.0058,-0.0012,-0.2735,0.1232,0.052,False,False
B(초기40% 분할없음),78,13,-0.0058,-0.0012,-0.2735,0.1232,0.052,False,False
B(초기40% 분할없음),78,14,-0.0058,-0.0012,-0.2735,0.1232,0.052,False,False
B(초기40% 분할없음),78,15,-0.0058,-0.0012,-0.2735,0.1232,0.052,False,False
B(초기40% 분할없음),78,16,0.0394,0.0078,-0.2742,0.1239,0.127,False,False
B(초기40% 분할없음),78,17,0.0344,0.0068,-0.2885,0.1302,0.119,False,False
B(초기40% 분할없음),78,18,0.0344,0.0068,-0.2885,0.1302,0.119,False,False
B(초기40% 분할없음),78,19,0.1061,0.0204,-0.2931,0.1404,0.219,False,False
B(초기40% 분할없음),78,20,0.1246,0.0238,-0.2931,0.1406,0.243,False,False
B(초기40% 분할없음),78,21,0.1119,0.0215,-0.2931,0.1409,0.226,False,False
B(초기40% 분할없음),78,22,0.1119,0.0215,-0.2931,0.1409,0.226,False,False
B(초기40% 분할없음),78,23,0.0995,0.0192,-0.2931,0.1417,0.209,False,False
B(초기40% 분할없음),78,24,0.1007,0.0194,-0.2931,0.1417,0.211,False,False
B(초기40% 분할없음),78,25,0.1007,0.0194,-0.2931,0.1417,0.211,False,False
B(초기40% 분할없음),78,26,0.1007,0.0194,-0.2931,0.1417,0.211,False,False
B(초기40% 분할없음),78,27,0.0788,0.0153,-0.2931,0.1445,0.181,False,False
B(초기40% 분할없음),78,28,0.2329,0.0429,-0.3034,0.1778,0.331,False,False
B(초기40% 분할없음),78,29,0.2683,0.0488,-0.3034,0.1946,0.348,False,False
B(초기40% 분할없음),78,30,0.2316,0.0427,-0.3034,0.2014,0.313,False,False
B(초기40% 분할없음),78,31,0.2316,0.0427,-0.3034,0.2014,0.313,False,False
B(초기40% 분할없음),78,32,0.2316,0.0427,-0.3034,0.2014,0.313,False,False
B(초기40% 분할없음),78,33,0.2316,0.0427,-0.3034,0.2014,0.313,False,False
B(초기40% 분할없음),78,34,-0.1138,-0.0239,-0.3401,0.2276,0.003,False,False
B(초기40% 분할없음),78,35,-0.1138,-0.0239,-0.3401,0.2276,0.003,False,False
B(초기40% 분할없음),78,36,-0.0999,-0.0209,-0.3401,0.228,0.018,False,False
B(초기40% 분할없음),78,37,-0.0529,-0.0108,-0.3736,0.2317,0.067,False,False
B(초기40% 분할없음),78,38,-0.0529,-0.0108,-0.3736,0.2317,0.067,False,False
B(초기40% 분할없음),78,39,-0.0506,-0.0104,-0.3736,0.2317,0.069,False,False
B(초기40% 분할없음),78,40,-0.0503,-0.0103,-0.3736,0.2319,0.069,False,False
B(초기40% 분할없음),78,41,0.0273,0.0054,-0.3863,0.2394,0.143,False,False
B(초기40% 분할없음),78,42,-0.0252,-0.0051,-0.3863,0.2431,0.099,False,False
B(초기40% 분할없음),78,43,-0.0028,-0.0006,-0.3863,0.2436,0.119,False,False
B(초기40% 분할없음),78,44,-0.0315,-0.0064,-0.3863,0.2446,0.095,False,False
B(초기40% 분할없음),78,45,-0.0893,-0.0186,-0.3863,0.2467,0.045,False,False
B(초기40% 분할없음),79,10,0.1118,0.0215,-0.2706,0.1511,0.221,False,False
B(초기40% 분할없음),79,11,0.1074,0.0207,-0.2735,0.1515,0.215,False,False
B(초기40% 분할없음),79,12,0.1074,0.0207,-0.2735,0.1515,0.215,False,False
B(초기40% 분할없음),79,13,0.1074,0.0207,-0.2735,0.1515,0.215,False,False
B(초기40% 분할없음),79,14,0.1074,0.0207,-0.2735,0.1515,0.215,False,False
B(초기40% 분할없음),79,15,0.1074,0.0207,-0.2735,0.1515,0.215,False,False
B(초기40% 분할없음),79,16,0.1579,0.0298,-0.2742,0.1521,0.276,False,False
B(초기40% 분할없음),79,17,0.1522,0.0288,-0.2885,0.1573,0.265,False,False
B(초기40% 분할없음),79,18,0.1522,0.0288,-0.2885,0.1573,0.265,False,False
B(초기40% 분할없음),79,19,0.1966,0.0367,-0.2931,0.1621,0.31,False,False
B(초기40% 분할없음),79,20,0.2095,0.0389,-0.2931,0.1622,0.324,False,False
B(초기40% 분할없음),79,21,0.1959,0.0365,-0.2931,0.1624,0.309,False,False
B(초기40% 분할없음),79,22,0.1959,0.0365,-0.2931,0.1624,0.309,False,False
B(초기40% 분할없음),79,23,0.1959,0.0365,-0.2931,0.1624,0.309,False,False
B(초기40% 분할없음),79,24,0.1959,0.0365,-0.2931,0.1624,0.309,False,False
B(초기40% 분할없음),79,25,0.1959,0.0365,-0.2931,0.1624,0.309,False,False
B(초기40% 분할없음),79,26,0.1959,0.0365,-0.2931,0.1624,0.309,False,False
B(초기40% 분할없음),79,27,0.1959,0.0365,-0.2931,0.1624,0.309,False,False
B(초기40% 분할없음),79,28,0.367,0.0647,-0.3034,0.1928,0.43,False,False
B(초기40% 분할없음),79,29,0.3529,0.0625,-0.3034,0.2039,0.407,False,False
B(초기40% 분할없음),79,30,0.3137,0.0563,-0.3034,0.2104,0.372,False,False
B(초기40% 분할없음),79,31,0.3137,0.0563,-0.3034,0.2104,0.372,False,False
B(초기40% 분할없음),79,32,0.3137,0.0563,-0.3034,0.2104,0.372,False,False
B(초기40% 분할없음),79,33,0.3137,0.0563,-0.3034,0.2104,0.372,False,False
B(초기40% 분할없음),79,34,-0.0452,-0.0092,-0.3435,0.2354,0.076,False,False
B(초기40% 분할없음),79,35,-0.0452,-0.0092,-0.3435,0.2354,0.076,False,False
B(초기40% 분할없음),79,36,-0.0285,-0.0058,-0.3435,0.2358,0.092,False,False
B(초기40% 분할없음),79,37,0.2425,0.0445,-0.3736,0.2567,0.303,False,False
B(초기40% 분할없음),79,38,0.2425,0.0445,-0.3736,0.2567,0.303,False,False
B(초기40% 분할없음),79,39,0.2455,0.045,-0.3736,0.2567,0.305,False,False
B(초기40% 분할없음),79,40,0.2459,0.0451,-0.3736,0.2569,0.305,False,False
B(초기40% 분할없음),79,41,0.3475,0.0616,-0.3863,0.2636,0.366,False,False
B(초기40% 분할없음),79,42,0.2974,0.0536,-0.3863,0.2645,0.336,False,False
B(초기40% 분할없음),79,43,0.2974,0.0536,-0.3863,0.2645,0.336,False,False
B(초기40% 분할없음),79,44,0.2588,0.0473,-0.3863,0.2654,0.312,False,False
B(초기40% 분할없음),79,45,0.1978,0.0369,-0.3863,0.2673,0.274,False,False
B(초기40% 분할없음),80,10,0.1214,0.0232,-0.2706,0.1513,0.232,False,False
B(초기40% 분할없음),80,11,0.1169,0.0224,-0.2735,0.1517,0.227,False,False
B(초기40% 분할없음),80,12,0.1169,0.0224,-0.2735,0.1517,0.227,False,False
B(초기40% 분할없음),80,13,0.1169,0.0224,-0.2735,0.1517,0.227,False,False
B(초기40% 분할없음),80,14,0.1169,0.0224,-0.2735,0.1517,0.227,False,False
B(초기40% 분할없음),80,15,0.1169,0.0224,-0.2735,0.1517,0.227,False,False
B(초기40% 분할없음),80,16,0.1773,0.0333,-0.2742,0.1524,0.298,False,False
B(초기40% 분할없음),80,17,0.1715,0.0323,-0.2885,0.1576,0.287,False,False
B(초기40% 분할없음),80,18,0.1715,0.0323,-0.2885,0.1576,0.287,False,False
B(초기40% 분할없음),80,19,0.2167,0.0401,-0.2931,0.1623,0.331,False,False
B(초기40% 분할없음),80,20,0.2298,0.0424,-0.2931,0.1625,0.345,False,False
B(초기40% 분할없음),80,21,0.216,0.04,-0.2931,0.1627,0.33,False,False
B(초기40% 분할없음),80,22,0.216,0.04,-0.2931,0.1627,0.33,False,False
B(초기40% 분할없음),80,23,0.216,0.04,-0.2931,0.1627,0.33,False,False
B(초기40% 분할없음),80,24,0.216,0.04,-0.2931,0.1627,0.33,False,False
B(초기40% 분할없음),80,25,0.216,0.04,-0.2931,0.1627,0.33,False,False
B(초기40% 분할없음),80,26,0.216,0.04,-0.2931,0.1627,0.33,False,False
B(초기40% 분할없음),80,27,0.216,0.04,-0.2931,0.1627,0.33,False,False
B(초기40% 분할없음),80,28,0.39,0.0683,-0.3034,0.193,0.448,False,False
B(초기40% 분할없음),80,29,0.3755,0.066,-0.3034,0.2041,0.424,False,False
B(초기40% 분할없음),80,30,0.3357,0.0598,-0.3034,0.2106,0.388,False,False
B(초기40% 분할없음),80,31,0.3357,0.0598,-0.3034,0.2106,0.388,False,False
B(초기40% 분할없음),80,32,0.3357,0.0598,-0.3034,0.2106,0.388,False,False
B(초기40% 분할없음),80,33,0.3357,0.0598,-0.3034,0.2106,0.388,False,False
B(초기40% 분할없음),80,34,-0.0292,-0.0059,-0.3435,0.2356,0.091,False,False
B(초기40% 분할없음),80,35,-0.0292,-0.0059,-0.3435,0.2356,0.091,False,False
B(초기40% 분할없음),80,36,-0.0122,-0.0025,-0.3435,0.2359,0.107,False,False
B(초기40% 분할없음),80,37,0.2633,0.048,-0.3736,0.2569,0.317,False,False
B(초기40% 분할없음),80,38,0.2633,0.048,-0.3736,0.2569,0.317,False,False
B(초기40% 분할없음),80,39,0.2664,0.0485,-0.3736,0.2569,0.319,False,False
B(초기40% 분할없음),80,40,0.2668,0.0486,-0.3736,0.2571,0.319,False,False
B(초기40% 분할없음),80,41,0.37,0.0652,-0.3863,0.2638,0.379,False,False
B(초기40% 분할없음),80,42,0.3192,0.0571,-0.3863,0.2646,0.349,False,False
B(초기40% 분할없음),80,43,0.3192,0.0571,-0.3863,0.2646,0.349,False,False
B(초기40% 분할없음),80,44,0.2807,0.0509,-0.3863,0.2655,0.326,False,False
B(초기40% 분할없음),80,45,0.2186,0.0404,-0.3863,0.2675,0.287,False,False
B(초기40% 분할없음),81,10,0.1196,0.0229,-0.2706,0.1664,0.224,False,False
B(초기40% 분할없음),81,11,0.1152,0.0221,-0.2735,0.1668,0.219,False,False
B(초기40% 분할없음),81,12,0.1152,0.0221,-0.2735,0.1668,0.219,False,False
B(초기40% 분할없음),81,13,0.1152,0.0221,-0.2735,0.1668,0.219,False,False
B(초기40% 분할없음),81,14,0.1152,0.0221,-0.2735,0.1668,0.219,False,False
B(초기40% 분할없음),81,15,0.1152,0.0221,-0.2735,0.1668,0.219,False,False
B(초기40% 분할없음),81,16,0.1754,0.033,-0.2742,0.1674,0.284,False,False
B(초기40% 분할없음),81,17,0.1582,0.0299,-0.2885,0.1686,0.265,False,False
B(초기40% 분할없음),81,18,0.1582,0.0299,-0.2885,0.1686,0.265,False,False
B(초기40% 분할없음),81,19,0.2029,0.0377,-0.2931,0.173,0.308,False,False
B(초기40% 분할없음),81,20,0.2158,0.04,-0.2931,0.1732,0.32,False,False
B(초기40% 분할없음),81,21,0.2022,0.0376,-0.2931,0.1733,0.307,False,False
B(초기40% 분할없음),81,22,0.2022,0.0376,-0.2931,0.1733,0.307,False,False
B(초기40% 분할없음),81,23,0.2022,0.0376,-0.2931,0.1733,0.307,False,False
B(초기40% 분할없음),81,24,0.2022,0.0376,-0.2931,0.1733,0.307,False,False
B(초기40% 분할없음),81,25,0.2022,0.0376,-0.2931,0.1733,0.307,False,False
B(초기40% 분할없음),81,26,0.2022,0.0376,-0.2931,0.1733,0.307,False,False
B(초기40% 분할없음),81,27,0.2022,0.0376,-0.2931,0.1733,0.307,False,False
B(초기40% 분할없음),81,28,0.3742,0.0658,-0.3034,0.202,0.425,False,False
B(초기40% 분할없음),81,29,0.3663,0.0646,-0.3034,0.2127,0.409,False,False
B(초기40% 분할없음),81,30,0.3388,0.0603,-0.3034,0.2128,0.389,False,False
B(초기40% 분할없음),81,31,0.3388,0.0603,-0.3034,0.2128,0.389,False,False
B(초기40% 분할없음),81,32,0.3388,0.0603,-0.3034,0.2128,0.389,False,False
B(초기40% 분할없음),81,33,0.3388,0.0603,-0.3034,0.2128,0.389,False,False
B(초기40% 분할없음),81,34,-0.027,-0.0055,-0.3435,0.2375,0.094,False,False
B(초기40% 분할없음),81,35,-0.027,-0.0055,-0.3435,0.2375,0.094,False,False
B(초기40% 분할없음),81,36,-0.0253,-0.0051,-0.3435,0.2375,0.096,False,False
B(초기40% 분할없음),81,37,0.2397,0.044,-0.3736,0.2583,0.301,False,False
B(초기40% 분할없음),81,38,0.2397,0.044,-0.3736,0.2583,0.301,False,False
B(초기40% 분할없음),81,39,0.2427,0.0446,-0.3736,0.2583,0.303,False,False
B(초기40% 분할없음),81,40,0.2431,0.0446,-0.3736,0.2585,0.303,False,False
B(초기40% 분할없음),81,41,0.3445,0.0612,-0.3863,0.2652,0.364,False,False
B(초기40% 분할없음),81,42,0.2945,0.0531,-0.3863,0.266,0.334,False,False
B(초기40% 분할없음),81,43,0.2945,0.0531,-0.3863,0.266,0.334,False,False
B(초기40% 분할없음),81,44,0.2568,0.0469,-0.3863,0.2669,0.311,False,False
B(초기40% 분할없음),81,45,0.2003,0.0373,-0.3863,0.2688,0.275,False,False
B(초기40% 분할없음),82,10,0.6307,0.1031,-0.3863,0.276,0.505,False,False
B(초기40% 분할없음),82,11,0.6243,0.1022,-0.3863,0.2763,0.502,False,False
B(초기40% 분할없음),82,12,0.6243,0.1022,-0.3863,0.2763,0.502,False,False
B(초기40% 분할없음),82,13,0.6243,0.1022,-0.3863,0.2763,0.502,False,False
B(초기40% 분할없음),82,14,0.6243,0.1022,-0.3863,0.2763,0.502,False,False
B(초기40% 분할없음),82,15,0.6243,0.1022,-0.3863,0.2763,0.502,False,False
B(초기40% 분할없음),82,16,0.712,0.1139,-0.3863,0.2766,0.541,False,False
