initial_allocation,ramp_days,buy_interval_days,buy_step,resell_level,crash_level,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
0.1,1,5,0.25,85,25,1.3296,0.1468,-0.2543,0.1653,0.914
0.1,1,5,0.25,85,30,1.3296,0.1468,-0.2543,0.1653,0.914
0.1,1,5,0.25,90,10,1.3296,0.1468,-0.2543,0.1653,0.914
0.1,1,5,0.25,90,15,1.3296,0.1468,-0.2543,0.1653,0.914
0.1,1,5,0.25,90,20,1.3296,0.1468,-0.2543,0.1653,0.914
0.1,1,5,0.25,90,25,1.3296,0.1468,-0.2543,0.1653,0.914
0.1,1,5,0.25,90,30,1.3296,0.1468,-0.2543,0.1653,0.914
0.1,1,10,0.05,60,10,0.5743,0.0763,-0.1221,0.0907,0.858
0.1,1,10,0.05,60,15,0.4348,0.0602,-0.1632,0.1062,0.606
0.1,1,10,0.05,60,20,0.5372,0.0721,-0.189,0.1186,0.648
0.1,1,10,0.05,60,25,0.8042,0.1003,-0.189,0.1258,0.825
0.1,1,10,0.05,60,30,0.9989,0.1187,-0.189,0.1296,0.934
0.1,1,10,0.05,65,10,0.737,0.0936,-0.1277,0.0951,0.991
0.1,1,10,0.05,65,15,0.6257,0.0819,-0.1632,0.1129,0.756
0.1,1,10,0.05,65,20,0.6282,0.0822,-0.2083,0.1267,0.689
0.1,1,10,0.05,65,25,0.9109,0.1106,-0.2083,0.1336,0.855
0.1,1,10,0.05,65,30,1.207,0.1368,-0.2083,0.1387,0.997
0.1,1,10,0.05,70,10,0.5915,0.0782,-0.1691,0.1172,0.703
0.1,1,10,0.05,70,15,0.4491,0.0619,-0.1798,0.1238,0.549
0.1,1,10,0.05,70,20,0.4913,0.0669,-0.2277,0.1347,0.55
0.1,1,10,0.05,70,25,0.7327,0.0931,-0.2543,0.1436,0.694
0.1,1,10,0.05,70,30,0.9153,0.111,-0.2543,0.1477,0.789
0.1,1,10,0.05,75,10,0.7238,0.0922,-0.189,0.1312,0.74
0.1,1,10,0.05,75,15,0.6908,0.0888,-0.189,0.1326,0.71
0.1,1,10,0.05,75,20,0.7334,0.0932,-0.2277,0.1413,0.704
0.1,1,10,0.05,75,25,0.9561,0.1148,-0.2543,0.1484,0.809
0.1,1,10,0.05,75,30,1.1211,0.1295,-0.2543,0.1516,0.882
0.1,1,10,0.05,80,10,0.8873,0.1084,-0.2543,0.1535,0.749
0.1,1,10,0.05,80,15,0.8873,0.1084,-0.2543,0.1535,0.749
0.1,1,10,0.05,80,20,0.9126,0.1107,-0.2543,0.154,0.762
0.1,1,10,0.05,80,25,1.2571,0.1409,-0.2543,0.1578,0.918
0.1,1,10,0.05,80,30,1.345,0.148,-0.2543,0.1593,0.95
0.1,1,10,0.05,85,10,1.2397,0.1395,-0.2543,0.1644,0.88
0.1,1,10,0.05,85,15,1.2397,0.1395,-0.2543,0.1644,0.88
0.1,1,10,0.05,85,20,1.2397,0.1395,-0.2543,0.1644,0.88
0.1,1,10,0.05,85,25,1.2397,0.1395,-0.2543,0.1644,0.88
0.1,1,10,0.05,85,30,1.2397,0.1395,-0.2543,0.1644,0.88
0.1,1,10,0.05,90,10,1.2397,0.1395,-0.2543,0.1644,0.88
0.1,1,10,0.05,90,15,1.2397,0.1395,-0.2543,0.1644,0.88
0.1,1,10,0.05,90,20,1.2397,0.1395,-0.2543,0.1644,0.88
0.1,1,10,0.05,90,25,1.2397,0.1395,-0.2543,0.1644,0.88
0.1,1,10,0.05,90,30,1.2397,0.1395,-0.2543,0.1644,0.88
0.1,1,10,0.1,60,10,0.5651,0.0753,-0.1362,0.0983,0.79
0.1,1,10,0.1,60,15,0.5051,0.0685,-0.1697,0.1095,0.662
0.1,1,10,0.1,60,20,0.5805,0.077,-0.189,0.1206,0.677
0.1,1,10,0.1,60,25,0.8055,0.1004,-0.189,0.1271,0.819
0.1,1,10,0.1,60,30,0.9644,0.1156,-0.189,0.1302,0.908
0.1,1,10,0.1,65,10,0.743,0.0942,-0.173,0.108,0.89
0.1,1,10,0.1,65,15,0.7168,0.0915,-0.1793,0.1194,0.796
0.1,1,10,0.1,65,20,0.7136,0.0912,-0.2083,0.1295,0.741
0.1,1,10,0.1,65,25,0.9352,0.1129,-0.2083,0.1356,0.86
0.1,1,10,0.1,65,30,1.2134,0.1373,-0.2083,0.1391,0.998
0.1,1,10,0.1,70,10,0.5599,0.0747,-0.223,0.1336,0.608
0.1,1,10,0.1,70,15,0.549,0.0735,-0.223,0.1339,0.598
0.1,1,10,0.1,70,20,0.5876,0.0777,-0.2277,0.1386,0.612
0.1,1,10,0.1,70,25,0.7546,0.0953,-0.2543,0.1457,0.7
0.1,1,10,0.1,70,30,0.9262,0.112,-0.2543,0.1483,0.793
0.1,1,10,0.1,75,10,0.8442,0.1042,-0.2265,0.1423,0.77
0.1,1,10,0.1,75,15,0.8413,0.1039,-0.2265,0.1424,0.768
0.1,1,10,0.1,75,20,0.8564,0.1054,-0.2277,0.1452,0.765
0.1,1,10,0.1,75,25,0.9936,0.1182,-0.2543,0.1509,0.819
0.1,1,10,0.1,75,30,1.1307,0.1303,-0.2543,0.1521,0.884
0.1,1,10,0.1,80,10,1.1216,0.1296,-0.2543,0.1569,0.858
0.1,1,10,0.1,80,15,1.1216,0.1296,-0.2543,0.1569,0.858
0.1,1,10,0.1,80,20,1.1216,0.1296,-0.2543,0.1569,0.858
0.1,1,10,0.1,80,25,1.3124,0.1454,-0.2543,0.1596,0.934
0.1,1,10,0.1,80,30,1.3238,0.1463,-0.2543,0.1598,0.938
0.1,1,10,0.1,85,10,1.2485,0.1402,-0.2543,0.1645,0.883
0.1,1,10,0.1,85,15,1.2485,0.1402,-0.2543,0.1645,0.883
0.1,1,10,0.1,85,20,1.2485,0.1402,-0.2543,0.1645,0.883
0.1,1,10,0.1,85,25,1.2485,0.1402,-0.2543,0.1645,0.883
0.1,1,10,0.1,85,30,1.2485,0.1402,-0.2543,0.1645,0.883
0.1,1,10,0.1,90,10,1.2485,0.1402,-0.2543,0.1645,0.883
0.1,1,10,0.1,90,15,1.2485,0.1402,-0.2543,0.1645,0.883
0.1,1,10,0.1,90,20,1.2485,0.1402,-0.2543,0.1645,0.883
0.1,1,10,0.1,90,25,1.2485,0.1402,-0.2543,0.1645,0.883
0.1,1,10,0.1,90,30,1.2485,0.1402,-0.2543,0.1645,0.883
0.1,1,10,0.15,60,10,0.5864,0.0776,-0.1765,0.1072,0.753
0.1,1,10,0.15,60,15,0.5813,0.077,-0.1795,0.114,0.71
0.1,1,10,0.15,60,20,0.6284,0.0822,-0.189,0.1232,0.705
0.1,1,10,0.15,60,25,0.8112,0.101,-0.189,0.1287,0.815
0.1,1,10,0.15,60,30,0.9299,0.1124,-0.189,0.1314,0.879
0.1,1,10,0.15,65,10,0.7728,0.0972,-0.2043,0.1205,0.833
0.1,1,10,0.15,65,15,0.7942,0.0993,-0.2043,0.1258,0.819
0.1,1,10,0.15,65,20,0.825,0.1023,-0.2083,0.1326,0.804
0.1,1,10,0.15,65,25,0.9869,0.1176,-0.2083,0.1375,0.88
0.1,1,10,0.15,65,30,1.2193,0.1378,-0.2083,0.1399,0.997
0.1,1,10,0.15,70,10,0.6702,0.0866,-0.2277,0.1418,0.659
0.1,1,10,0.15,70,15,0.6702,0.0866,-0.2277,0.1418,0.659
0.1,1,10,0.15,70,20,0.6914,0.0889,-0.2277,0.1432,0.668
0.1,1,10,0.15,70,25,0.8006,0.0999,-0.2543,0.1479,0.721
0.1,1,10,0.15,70,30,0.9367,0.113,-0.2543,0.1493,0.795
0.1,1,10,0.15,75,10,0.9932,0.1182,-0.2277,0.1481,0.831
0.1,1,10,0.15,75,15,0.9932,0.1182,-0.2277,0.1481,0.831
0.1,1,10,0.15,75,20,1.0034,0.1191,-0.2277,0.1488,0.834
0.1,1,10,0.15,75,25,1.0787,0.1258,-0.2543,0.1525,0.857
0.1,1,10,0.15,75,30,1.1398,0.1311,-0.2543,0.153,0.885
0.1,1,10,0.15,80,10,1.2241,0.1382,-0.2543,0.1591,0.897
0.1,1,10,0.15,80,15,1.2241,0.1382,-0.2543,0.1591,0.897
0.1,1,10,0.15,80,20,1.2241,0.1382,-0.2543,0.1591,0.897
0.1,1,10,0.15,80,25,1.3183,0.1459,-0.2543,0.1605,0.932
0.1,1,10,0.15,80,30,1.3158,0.1457,-0.2543,0.1605,0.931
0.1,1,10,0.15,85,10,1.2574,0.141,-0.2543,0.1646,0.887
0.1,1,10,0.15,85,15,1.2574,0.141,-0.2543,0.1646,0.887
0.1,1,10,0.15,85,20,1.2574,0.141,-0.2543,0.1646,0.887
0.1,1,10,0.15,85,25,1.2574,0.141,-0.2543,0.1646,0.887
0.1,1,10,0.15,85,30,1.2574,0.141,-0.2543,0.1646,0.887
0.1,1,10,0.15,90,10,1.2574,0.141,-0.2543,0.1646,0.887
0.1,1,10,0.15,90,15,1.2574,0.141,-0.2543,0.1646,0.887
0.1,1,10,0.15,90,20,1.2574,0.141,-0.2543,0.1646,0.887
0.1,1,10,0.15,90,25,1.2574,0.141,-0.2543,0.1646,0.887
0.1,1,10,0.15,90,30,1.2574,0.141,-0.2543,0.1646,0.887
0.1,1,10,0.2,60,10,0.6235,0.0816,-0.189,0.1143,0.746
0.1,1,10,0.2,60,15,0.6243,0.0817,-0.189,0.1193,0.721
0.1,1,10,0.2,60,20,0.6521,0.0847,-0.189,0.1261,0.71
0.1,1,10,0.2,60,25,0.8024,0.1001,-0.189,0.1304,0.8
0.1,1,10,0.2,60,30,0.8971,0.1093,-0.189,0.1328,0.85
0.1,1,10,0.2,65,10,0.8639,0.1061,-0.2083,0.1274,0.858
0.1,1,10,0.2,65,15,0.8632,0.106,-0.2083,0.13,0.843
0.1,1,10,0.2,65,20,0.8969,0.1093,-0.2083,0.1351,0.838
0.1,1,10,0.2,65,25,1.0368,0.1221,-0.2083,0.1388,0.903
0.1,1,10,0.2,65,30,1.2264,0.1384,-0.2083,0.1408,0.995
0.1,1,10,0.2,70,10,0.7126,0.0911,-0.2381,0.1463,0.671
0.1,1,10,0.2,70,15,0.7126,0.0911,-0.2381,0.1463,0.671
0.1,1,10,0.2,70,20,0.7288,0.0927,-0.2352,0.1465,0.681
0.1,1,10,0.2,70,25,0.8466,0.1044,-0.2543,0.1495,0.742
0.1,1,10,0.2,70,30,0.9484,0.1141,-0.2543,0.1506,0.795
0.1,1,10,0.2,75,10,1.0366,0.1221,-0.2379,0.1514,0.84
0.1,1,10,0.2,75,15,1.0366,0.1221,-0.2379,0.1514,0.84
0.1,1,10,0.2,75,20,1.0373,0.1222,-0.2377,0.1514,0.84
0.1,1,10,0.2,75,25,1.1275,0.1301,-0.2543,0.1538,0.875
0.1,1,10,0.2,75,30,1.159,0.1328,-0.2543,0.1541,0.889
0.1,1,10,0.2,80,10,1.2645,0.1416,-0.2543,0.1604,0.909
0.1,1,10,0.2,80,15,1.2645,0.1416,-0.2543,0.1604,0.909
0.1,1,10,0.2,80,20,1.2645,0.1416,-0.2543,0.1604,0.909
0.1,1,10,0.2,80,25,1.3312,0.1469,-0.2543,0.1611,0.935
0.1,1,10,0.2,80,30,1.3291,0.1468,-0.2543,0.1611,0.934
0.1,1,10,0.2,85,10,1.2663,0.1417,-0.2543,0.1648,0.89
0.1,1,10,0.2,85,15,1.2663,0.1417,-0.2543,0.1648,0.89
0.1,1,10,0.2,85,20,1.2663,0.1417,-0.2543,0.1648,0.89
0.1,1,10,0.2,85,25,1.2663,0.1417,-0.2543,0.1648,0.89
0.1,1,10,0.2,85,30,1.2663,0.1417,-0.2543,0.1648,0.89
0.1,1,10,0.2,90,10,1.2663,0.1417,-0.2543,0.1648,0.89
0.1,1,10,0.2,90,15,1.2663,0.1417,-0.2543,0.1648,0.89
0.1,1,10,0.2,90,20,1.2663,0.1417,-0.2543,0.1648,0.89
0.1,1,10,0.2,90,25,1.2663,0.1417,-0.2543,0.1648,0.89
0.1,1,10,0.2,90,30,1.2663,0.1417,-0.2543,0.1648,0.89
0.1,1,10,0.25,60,10,0.6299,0.0823,-0.189,0.1194,0.725
0.1,1,10,0.25,60,15,0.631,0.0825,-0.189,0.123,0.708
0.1,1,10,0.25,60,20,0.6581,0.0854,-0.189,0.128,0.706
0.1,1,10,0.25,60,25,0.8109,0.101,-0.189,0.1316,0.799
0.1,1,10,0.25,60,30,0.8957,0.1092,-0.189,0.134,0.843
0.1,1,10,0.25,65,10,0.9439,0.1137,-0.2083,0.1318,0.886
0.1,1,10,0.25,65,15,0.9228,0.1117,-0.2083,0.1331,0.865
0.1,1,10,0.25,65,20,0.9572,0.1149,-0.2083,0.1368,0.867
0.1,1,10,0.25,65,25,1.0862,0.1265,-0.2083,0.1399,0.925
0.1,1,10,0.25,65,30,1.2513,0.1405,-0.2083,0.1417,1.002
0.1,1,10,0.25,70,10,0.7797,0.0979,-0.249,0.1486,0.705
0.1,1,10,0.25,70,15,0.7797,0.0979,-0.249,0.1486,0.705
0.1,1,10,0.25,70,20,0.7797,0.0979,-0.249,0.1486,0.705
0.1,1,10,0.25,70,25,0.8994,0.1095,-0.2543,0.1508,0.767
0.1,1,10,0.25,70,30,0.9832,0.1173,-0.2543,0.1517,0.81
0.1,1,10,0.25,75,10,1.0932,0.1271,-0.2503,0.1531,0.861
0.1,1,10,0.25,75,15,1.0932,0.1271,-0.2503,0.1531,0.861
0.1,1,10,0.25,75,20,1.0932,0.1271,-0.2503,0.1531,0.861
0.1,1,10,0.25,75,25,1.1851,0.135,-0.2543,0.1549,0.898
0.1,1,10,0.25,75,30,1.1902,0.1354,-0.2543,0.155,0.9
0.1,1,10,0.25,80,10,1.2937,0.1439,-0.2543,0.1612,0.918
0.1,1,10,0.25,80,15,1.2937,0.1439,-0.2543,0.1612,0.918
0.1,1,10,0.25,80,20,1.2937,0.1439,-0.2543,0.1612,0.918
0.1,1,10,0.25,80,25,1.339,0.1476,-0.2543,0.1617,0.935
0.1,1,10,0.25,80,30,1.3372,0.1474,-0.2543,0.1617,0.935
0.1,1,10,0.25,85,10,1.2752,0.1424,-0.2543,0.165,0.893
0.1,1,10,0.25,85,15,1.2752,0.1424,-0.2543,0.165,0.893
0.1,1,10,0.25,85,20,1.2752,0.1424,-0.2543,0.165,0.893
0.1,1,10,0.25,85,25,1.2752,0.1424,-0.2543,0.165,0.893
0.1,1,10,0.25,85,30,1.2752,0.1424,-0.2543,0.165,0.893
0.1,1,10,0.25,90,10,1.2752,0.1424,-0.2543,0.165,0.893
0.1,1,10,0.25,90,15,1.2752,0.1424,-0.2543,0.165,0.893
0.1,1,10,0.25,90,20,1.2752,0.1424,-0.2543,0.165,0.893
0.1,1,10,0.25,90,25,1.2752,0.1424,-0.2543,0.165,0.893
0.1,1,10,0.25,90,30,1.2752,0.1424,-0.2543,0.165,0.893
0.1,1,15,0.05,60,10,0.5887,0.0779,-0.1221,0.0892,0.888
0.1,1,15,0.05,60,15,0.423,0.0588,-0.1632,0.1055,0.596
0.1,1,15,0.05,60,20,0.5334,0.0717,-0.189,0.1182,0.647
0.1,1,15,0.05,60,25,0.8161,0.1015,-0.189,0.1255,0.836
0.1,1,15,0.05,60,30,1.0249,0.1211,-0.189,0.1294,0.951
0.1,1,15,0.05,65,10,0.7217,0.092,-0.1221,0.0926,1.0
0.1,1,15,0.05,65,15,0.5935,0.0784,-0.1632,0.1116,0.734
0.1,1,15,0.05,65,20,0.6009,0.0792,-0.2083,0.1262,0.669
0.1,1,15,0.05,65,25,0.9073,0.1103,-0.2083,0.1333,0.854
0.1,1,15,0.05,65,30,1.2042,0.1366,-0.2083,0.1386,0.996
0.1,1,15,0.05,70,10,0.6065,0.0798,-0.1691,0.1135,0.736
0.1,1,15,0.05,70,15,0.4147,0.0578,-0.1691,0.1217,0.524
0.1,1,15,0.05,70,20,0.4642,0.0637,-0.2277,0.1338,0.53
0.1,1,15,0.05,70,25,0.7307,0.0929,-0.2543,0.1432,0.694
0.1,1,15,0.05,70,30,0.9191,0.1114,-0.2543,0.1475,0.792
0.1,1,15,0.05,75,10,0.6983,0.0896,-0.1789,0.1268,0.742
0.1,1,15,0.05,75,15,0.6417,0.0836,-0.1846,0.1292,0.688
0.1,1,15,0.05,75,20,0.7038,0.0901,-0.2277,0.1406,0.686
0.1,1,15,0.05,75,25,0.9539,0.1146,-0.2543,0.148,0.81
0.1,1,15,0.05,75,30,1.1233,0.1297,-0.2543,0.1515,0.884
0.1,1,15,0.05,80,10,0.753,0.0952,-0.2543,0.1509,0.68
0.1,1,15,0.05,80,15,0.7528,0.0952,-0.2543,0.1509,0.68
0.1,1,15,0.05,80,20,0.8494,0.1047,-0.2543,0.153,0.73
0.1,1,15,0.05,80,25,1.2479,0.1402,-0.2543,0.1571,0.917
0.1,1,15,0.05,80,30,1.3489,0.1483,-0.2543,0.1591,0.952
0.1,1,15,0.05,85,10,1.2333,0.139,-0.2543,0.1644,0.877
0.1,1,15,0.05,85,15,1.2333,0.139,-0.2543,0.1644,0.877
0.1,1,15,0.05,85,20,1.2333,0.139,-0.2543,0.1644,0.877
0.1,1,15,0.05,85,25,1.2333,0.139,-0.2543,0.1644,0.877
0.1,1,15,0.05,85,30,1.2333,0.139,-0.2543,0.1644,0.877
0.1,1,15,0.05,90,10,1.2333,0.139,-0.2543,0.1644,0.877
0.1,1,15,0.05,90,15,1.2333,0.139,-0.2543,0.1644,0.877
0.1,1,15,0.05,90,20,1.2333,0.139,-0.2543,0.1644,0.877
0.1,1,15,0.05,90,25,1.2333,0.139,-0.2543,0.1644,0.877
0.1,1,15,0.05,90,30,1.2333,0.139,-0.2543,0.1644,0.877
0.1,1,15,0.1,60,10,0.5966,0.0787,-0.1221,0.0923,0.87
0.1,1,15,0.1,60,15,0.4806,0.0656,-0.1632,0.1069,0.65
0.1,1,15,0.1,60,20,0.5725,0.0761,-0.189,0.1191,0.678
0.1,1,15,0.1,60,25,0.829,0.1027,-0.189,0.1261,0.842
0.1,1,15,0.1,60,30,1.0161,0.1203,-0.189,0.1298,0.943
0.1,1,15,0.1,65,10,0.7253,0.0924,-0.1414,0.0991,0.944
0.1,1,15,0.1,65,15,0.6585,0.0854,-0.1657,0.1147,0.774
0.1,1,15,0.1,65,20,0.6567,0.0852,-0.2083,0.1275,0.707
0.1,1,15,0.1,65,25,0.9275,0.1121,-0.2083,0.1343,0.862
0.1,1,15,0.1,65,30,1.2082,0.1369,-0.2083,0.1388,0.997
0.1,1,15,0.1,70,10,0.5838,0.0773,-0.1876,0.1211,0.677
0.1,1,15,0.1,70,15,0.486,0.0663,-0.1968,0.1261,0.574
0.1,1,15,0.1,70,20,0.5315,0.0715,-0.2277,0.1354,0.579
0.1,1,15,0.1,70,25,0.7503,0.0949,-0.2543,0.144,0.704
0.1,1,15,0.1,70,30,0.9343,0.1128,-0.2543,0.1478,0.8
0.1,1,15,0.1,75,10,0.8037,0.1003,-0.1904,0.1354,0.776
0.1,1,15,0.1,75,15,0.7857,0.0985,-0.1959,0.1362,0.76
0.1,1,15,0.1,75,20,0.7942,0.0993,-0.2277,0.1426,0.738
0.1,1,15,0.1,75,25,0.9879,0.1177,-0.2543,0.1493,0.823
0.1,1,15,0.1,75,30,1.1354,0.1308,-0.2543,0.1518,0.889
0.1,1,15,0.1,80,10,0.9497,0.1142,-0.2543,0.1551,0.777
0.1,1,15,0.1,80,15,0.9497,0.1142,-0.2543,0.1551,0.777
0.1,1,15,0.1,80,20,0.9497,0.1142,-0.2543,0.1551,0.777
0.1,1,15,0.1,80,25,1.2511,0.1405,-0.2543,0.1587,0.911
0.1,1,15,0.1,80,30,1.332,0.147,-0.2543,0.1594,0.944
0.1,1,15,0.1,85,10,1.2359,0.1392,-0.2543,0.1644,0.878
0.1,1,15,0.1,85,15,1.2359,0.1392,-0.2543,0.1644,0.878
0.1,1,15,0.1,85,20,1.2359,0.1392,-0.2543,0.1644,0.878
0.1,1,15,0.1,85,25,1.2359,0.1392,-0.2543,0.1644,0.878
0.1,1,15,0.1,85,30,1.2359,0.1392,-0.2543,0.1644,0.878
0.1,1,15,0.1,90,10,1.2359,0.1392,-0.2543,0.1644,0.878
0.1,1,15,0.1,90,15,1.2359,0.1392,-0.2543,0.1644,0.878
0.1,1,15,0.1,90,20,1.2359,0.1392,-0.2543,0.1644,0.878
0.1,1,15,0.1,90,25,1.2359,0.1392,-0.2543,0.1644,0.878
0.1,1,15,0.1,90,30,1.2359,0.1392,-0.2543,0.1644,0.878
0.1,1,15,0.15,60,10,0.6018,0.0793,-0.1325,0.0973,0.835
0.1,1,15,0.15,60,15,0.5399,0.0724,-0.1678,0.1091,0.698
0.1,1,15,0.15,60,20,0.6122,0.0804,-0.189,0.1204,0.705
0.1,1,15,0.15,60,25,0.8418,0.104,-0.189,0.1269,0.846
0.1,1,15,0.15,60,30,1.0071,0.1195,-0.189,0.1303,0.934
0.1,1,15,0.15,65,10,0.7192,0.0917,-0.1707,0.109,0.863
0.1,1,15,0.15,65,15,0.7207,0.0919,-0.1782,0.1195,0.798
0.1,1,15,0.15,65,20,0.7139,0.0912,-0.2083,0.1296,0.741
0.1,1,15,0.15,65,25,0.9478,0.114,-0.2083,0.1358,0.866
0.1,1,15,0.15,65,30,1.212,0.1372,-0.2083,0.1392,0.997
0.1,1,15,0.15,70,10,0.566,0.0754,-0.2245,0.1324,0.617
0.1,1,15,0.15,70,15,0.5597,0.0747,-0.2245,0.1329,0.61
0.1,1,15,0.15,70,20,0.6002,0.0791,-0.2277,0.138,0.623
0.1,1,15,0.15,70,25,0.7697,0.0969,-0.2543,0.1454,0.711
0.1,1,15,0.15,70,30,0.9494,0.1142,-0.2543,0.1481,0.807
0.1,1,15,0.15,75,10,0.8766,0.1073,-0.2237,0.1425,0.789
0.1,1,15,0.15,75,15,0.8752,0.1072,-0.2237,0.1425,0.788
0.1,1,15,0.15,75,20,0.8966,0.1092,-0.2277,0.1456,0.788
0.1,1,15,0.15,75,25,1.032,0.1217,-0.2543,0.1512,0.838
0.1,1,15,0.15,75,30,1.1474,0.1318,-0.2543,0.1522,0.892
0.1,1,15,0.15,80,10,1.0943,0.1272,-0.2543,0.1567,0.845
0.1,1,15,0.15,80,15,1.0943,0.1272,-0.2543,0.1567,0.845
0.1,1,15,0.15,80,20,1.0943,0.1272,-0.2543,0.1567,0.845
0.1,1,15,0.15,80,25,1.2991,0.1444,-0.2543,0.1595,0.928
0.1,1,15,0.15,80,30,1.315,0.1456,-0.2543,0.1597,0.935
0.1,1,15,0.15,85,10,1.2385,0.1394,-0.2543,0.1645,0.879
0.1,1,15,0.15,85,15,1.2385,0.1394,-0.2543,0.1645,0.879
0.1,1,15,0.15,85,20,1.2385,0.1394,-0.2543,0.1645,0.879
0.1,1,15,0.15,85,25,1.2385,0.1394,-0.2543,0.1645,0.879
0.1,1,15,0.15,85,30,1.2385,0.1394,-0.2543,0.1645,0.879
0.1,1,15,0.15,90,10,1.2385,0.1394,-0.2543,0.1645,0.879
0.1,1,15,0.15,90,15,1.2385,0.1394,-0.2543,0.1645,0.879
0.1,1,15,0.15,90,20,1.2385,0.1394,-0.2543,0.1645,0.879
0.1,1,15,0.15,90,25,1.2385,0.1394,-0.2543,0.1645,0.879
0.1,1,15,0.15,90,30,1.2385,0.1394,-0.2543,0.1645,0.879
0.1,1,15,0.2,60,10,0.6065,0.0798,-0.1698,0.1038,0.794
0.1,1,15,0.2,60,15,0.6033,0.0795,-0.1737,0.1118,0.742
0.1,1,15,0.2,60,20,0.6549,0.085,-0.189,0.122,0.732
0.1,1,15,0.2,60,25,0.857,0.1055,-0.189,0.1279,0.851
0.1,1,15,0.2,60,30,0.998,0.1186,-0.189,0.1311,0.924
0.1,1,15,0.2,65,10,0.7169,0.0915,-0.1992,0.1183,0.802
0.1,1,15,0.2,65,15,0.7516,0.095,-0.1992,0.1245,0.794
0.1,1,15,0.2,65,20,0.7713,0.097,-0.2083,0.132,0.77
0.1,1,15,0.2,65,25,0.9669,0.1158,-0.2083,0.1375,0.869
0.1,1,15,0.2,65,30,1.2156,0.1375,-0.2083,0.1396,0.996
0.1,1,15,0.2,70,10,0.65,0.0845,-0.2277,0.1386,0.657
0.1,1,15,0.2,70,15,0.65,0.0845,-0.2277,0.1386,0.657
0.1,1,15,0.2,70,20,0.6646,0.086,-0.2277,0.1412,0.657
0.1,1,15,0.2,70,25,0.792,0.0991,-0.2543,0.1469,0.719
0.1,1,15,0.2,70,30,0.9645,0.1156,-0.2543,0.1486,0.813
0.1,1,15,0.2,75,10,1.0133,0.12,-0.2277,0.1467,0.849
0.1,1,15,0.2,75,15,1.0133,0.12,-0.2277,0.1467,0.849
0.1,1,15,0.2,75,20,1.0298,0.1215,-0.2277,0.148,0.852
0.1,1,15,0.2,75,25,1.1085,0.1284,-0.2543,0.1523,0.872
0.1,1,15,0.2,75,30,1.1592,0.1328,-0.2543,0.1529,0.895
0.1,1,15,0.2,80,10,1.1785,0.1344,-0.2543,0.1583,0.879
0.1,1,15,0.2,80,15,1.1785,0.1344,-0.2543,0.1583,0.879
0.1,1,15,0.2,80,20,1.1785,0.1344,-0.2543,0.1583,0.879
0.1,1,15,0.2,80,25,1.3025,0.1446,-0.2543,0.1601,0.927
0.1,1,15,0.2,80,30,1.2997,0.1444,-0.2543,0.1601,0.926
0.1,1,15,0.2,85,10,1.241,0.1396,-0.2543,0.1645,0.88
0.1,1,15,0.2,85,15,1.241,0.1396,-0.2543,0.1645,0.88
0.1,1,15,0.2,85,20,1.241,0.1396,-0.2543,0.1645,0.88
0.1,1,15,0.2,85,25,1.241,0.1396,-0.2543,0.1645,0.88
0.1,1,15,0.2,85,30,1.241,0.1396,-0.2543,0.1645,0.88
0.1,1,15,0.2,90,10,1.241,0.1396,-0.2543,0.1645,0.88
0.1,1,15,0.2,90,15,1.241,0.1396,-0.2543,0.1645,0.88
0.1,1,15,0.2,90,20,1.241,0.1396,-0.2543,0.1645,0.88
0.1,1,15,0.2,90,25,1.241,0.1396,-0.2543,0.1645,0.88
0.1,1,15,0.2,90,30,1.241,0.1396,-0.2543,0.1645,0.88
0.1,1,15,0.25,60,10,0.6591,0.0855,-0.179,0.1086,0.812
0.1,1,15,0.25,60,15,0.6634,0.0859,-0.1795,0.115,0.777
0.1,1,15,0.25,60,20,0.6931,0.089,-0.189,0.1237,0.754
0.1,1,15,0.25,60,25,0.8664,0.1064,-0.189,0.1288,0.852
0.1,1,15,0.25,60,30,0.9898,0.1179,-0.189,0.132,0.913
0.1,1,15,0.25,65,10,0.7787,0.0978,-0.2071,0.1231,0.822
0.1,1,15,0.25,65,15,0.8044,0.1003,-0.2071,0.1277,0.815
0.1,1,15,0.25,65,20,0.8377,0.1036,-0.2083,0.1338,0.806
0.1,1,15,0.25,65,25,0.9987,0.1187,-0.2083,0.1385,0.882
0.1,1,15,0.25,65,30,1.219,0.1378,-0.2083,0.1402,0.995
0.1,1,15,0.25,70,10,0.7292,0.0928,-0.2277,0.1425,0.696
0.1,1,15,0.25,70,15,0.7292,0.0928,-0.2277,0.1425,0.696
0.1,1,15,0.25,70,20,0.7482,0.0947,-0.2277,0.1437,0.704
0.1,1,15,0.25,70,25,0.8308,0.1029,-0.2543,0.1479,0.739
0.1,1,15,0.25,70,30,0.9796,0.117,-0.2543,0.1493,0.818
0.1,1,15,0.25,75,10,1.0795,0.1259,-0.237,0.1496,0.87
0.1,1,15,0.25,75,15,1.0795,0.1259,-0.237,0.1496,0.87
0.1,1,15,0.25,75,20,1.0976,0.1275,-0.2304,0.1501,0.878
0.1,1,15,0.25,75,25,1.1505,0.132,-0.2543,0.1534,0.888
0.1,1,15,0.25,75,30,1.1717,0.1338,-0.2543,0.1536,0.898
0.1,1,15,0.25,80,10,1.2136,0.1374,-0.2543,0.1593,0.891
