sample,ma,buffer,cap,crash,total_return,cagr,max_drawdown,annualized_vol,sharpe_like,dd_2022,r2_worst,r2_neg,episodes
5y,250,0.02,0.0,31,0.6753,0.1089,-0.1935,0.1404,0.809,-0.13126171974644796,-0.02622018481206001,0.008,6
5y,250,0.02,0.25,28,0.7001,0.1121,-0.2077,0.1452,0.808,-0.18220193196787904,-0.05021772127718582,0.021333333333333333,6
5y,250,0.02,0.25,29,0.6987,0.1119,-0.2077,0.1452,0.807,-0.18220193196787904,-0.05021772127718582,0.021333333333333333,6
5y,250,0.02,0.25,30,0.7007,0.1122,-0.2077,0.1453,0.808,-0.18220193196787904,-0.05021772127718582,0.021333333333333333,6
5y,250,0.02,0.25,31,0.7143,0.114,-0.2077,0.1453,0.819,-0.18220193196787904,-0.05021772127718582,0.021333333333333333,6
5y,250,0.02,0.5,28,0.7355,0.1167,-0.2458,0.1603,0.772,-0.23518639583234202,-0.07563182902380627,0.02666666666666667,6
5y,250,0.02,0.5,29,0.734,0.1165,-0.2458,0.1604,0.771,-0.23518639583234202,-0.07563182902380627,0.02666666666666667,6
5y,250,0.02,0.5,30,0.736,0.1168,-0.2458,0.1604,0.772,-0.23518639583234202,-0.07563182902380627,0.02666666666666667,6
5y,250,0.02,0.5,31,0.7499,0.1186,-0.2458,0.1604,0.782,-0.23518639583234202,-0.07563182902380627,0.02666666666666667,6
5y,250,0.02,0.75,28,0.7668,0.1207,-0.3001,0.1853,0.71,-0.29025132753001837,-0.1024959289363001,0.06266666666666666,6
5y,250,0.02,0.75,29,0.7654,0.1205,-0.3001,0.1853,0.71,-0.29025132753001837,-0.1024959289363001,0.06266666666666666,6
5y,250,0.02,0.75,30,0.7674,0.1208,-0.3001,0.1853,0.711,-0.29025132753001837,-0.1024959289363001,0.06266666666666666,6
5y,250,0.02,0.75,31,0.7816,0.1226,-0.3001,0.1854,0.719,-0.29025132753001837,-0.1024959289363001,0.06266666666666666,6
2011,250,0.02,0.0,28,3.6564,0.1029,-0.2353,0.1431,0.758,-0.13126171974644785,-0.14705872428529587,0.120429483459083,19
2011,250,0.02,0.0,29,3.6214,0.1024,-0.2353,0.1439,0.751,-0.13126171974644807,-0.14705872428529587,0.126523505513639,19
2011,250,0.02,0.0,30,3.7289,0.104,-0.2353,0.144,0.761,-0.13126171974644796,-0.14705872428529587,0.12623331398723156,19
2011,250,0.02,0.0,31,3.7866,0.1048,-0.2353,0.144,0.766,-0.13126171974644807,-0.14513105687977834,0.12507254788160185,19
2011,250,0.02,0.25,28,4.3411,0.1126,-0.2077,0.1459,0.806,-0.18220193196787915,-0.09691196047557638,0.10911201392919327,19
2011,250,0.02,0.25,29,4.3009,0.112,-0.2077,0.1467,0.799,-0.18220193196787926,-0.09691196047557638,0.10882182240278584,19
2011,250,0.02,0.25,30,4.4242,0.1137,-0.2077,0.1468,0.809,-0.18220193196787893,-0.0969119604755766,0.10882182240278584,19
2011,250,0.02,0.25,31,4.4904,0.1145,-0.2077,0.1468,0.814,-0.18220193196787904,-0.094870960200798,0.10824143934997098,19
2011,250,0.02,0.5,28,5.042,0.1213,-0.2458,0.1545,0.821,-0.23518639583234202,-0.08028383929785488,0.07312826465467208,19
2011,250,0.02,0.5,29,4.9965,0.1208,-0.2458,0.1553,0.814,-0.2351863958323419,-0.087018910143004,0.0713871154962275,19
2011,250,0.02,0.5,30,5.136,0.1224,-0.2458,0.1554,0.823,-0.23518639583234202,-0.08701891014300422,0.0713871154962275,19
2011,250,0.02,0.5,31,5.2109,0.1233,-0.2458,0.1554,0.828,-0.23518639583234202,-0.087018910143004,0.0673244341265235,19
2011,250,0.02,0.75,28,5.6726,0.1284,-0.3001,0.1689,0.802,-0.2902513275300185,-0.12875169751059,0.07980266976204295,19
2011,250,0.02,0.75,29,5.6224,0.1279,-0.3001,0.1696,0.796,-0.2902513275300185,-0.11951601566925862,0.07777132907719095,19
2011,250,0.02,0.75,30,5.7764,0.1296,-0.3001,0.1697,0.805,-0.2902513275300185,-0.11951601566925851,0.07690075449796865,19
2011,250,0.02,0.75,31,5.8591,0.1304,-0.3001,0.1698,0.809,-0.29025132753001837,-0.1195160156692584,0.07661056297156123,19
5y,250,0.03,0.0,28,0.7363,0.1168,-0.2028,0.1436,0.845,-0.14814651137294876,-0.0484732069210585,0.021333333333333333,5
5y,250,0.03,0.0,29,0.7348,0.1166,-0.2028,0.1436,0.844,-0.14814651137294876,-0.0484732069210585,0.021333333333333333,5
5y,250,0.03,0.0,30,0.7368,0.1169,-0.2028,0.1436,0.845,-0.14814651137294876,-0.0484732069210585,0.021333333333333333,5
5y,250,0.03,0.0,31,0.7507,0.1187,-0.2028,0.1437,0.856,-0.14814651137294876,-0.0484732069210585,0.021333333333333333,5
5y,250,0.03,0.25,28,0.7546,0.1192,-0.2223,0.1483,0.837,-0.1962227182352987,-0.06781744954797408,0.024,5
5y,250,0.03,0.25,29,0.7531,0.119,-0.2223,0.1484,0.835,-0.1962227182352987,-0.06781744954797408,0.024,5
5y,250,0.03,0.25,30,0.7551,0.1192,-0.2223,0.1484,0.837,-0.1962227182352987,-0.06781744954797408,0.024,5
5y,250,0.03,0.25,31,0.7692,0.121,-0.2223,0.1485,0.847,-0.1962227182352987,-0.06781744954797408,0.024,5
5y,250,0.03,0.5,28,0.7704,0.1212,-0.2559,0.163,0.786,-0.24545776433776334,-0.08798710854837932,0.04133333333333333,5
5y,250,0.03,0.5,29,0.7689,0.121,-0.2559,0.163,0.785,-0.24545776433776334,-0.08798710854837932,0.04133333333333333,5
5y,250,0.03,0.5,30,0.7709,0.1212,-0.2559,0.163,0.787,-0.24545776433776334,-0.08798710854837932,0.04133333333333333,5
5y,250,0.03,0.5,31,0.7851,0.123,-0.2559,0.1631,0.796,-0.24545776433776334,-0.08798710854837932,0.04133333333333333,5
5y,250,0.03,0.75,28,0.7835,0.1228,-0.3056,0.187,0.716,-0.2958588703492169,-0.1089924782727173,0.07333333333333333,5
5y,250,0.03,0.75,29,0.782,0.1226,-0.3056,0.187,0.715,-0.2958588703492169,-0.1089924782727173,0.07333333333333333,5
5y,250,0.03,0.75,30,0.784,0.1229,-0.3056,0.187,0.716,-0.2958588703492169,-0.1089924782727173,0.07333333333333333,5
5y,250,0.03,0.75,31,0.7983,0.1247,-0.3056,0.1871,0.725,-0.2958588703492169,-0.1089924782727173,0.07333333333333333,5
2011,250,0.03,0.0,28,3.693,0.1034,-0.2842,0.1445,0.756,-0.14814651137294865,-0.19326978259497218,0.14422518862449216,17
2011,250,0.03,0.0,29,4.0179,0.1082,-0.2842,0.146,0.778,-0.14814651137294865,-0.19326978259497218,0.1474172954149739,17
2011,250,0.03,0.0,30,4.1336,0.1098,-0.2842,0.1461,0.788,-0.14814651137294899,-0.1932697825949724,0.1465467208357516,17
2011,250,0.03,0.0,31,4.196,0.1106,-0.2842,0.1462,0.793,-0.14814651137294899,-0.19144655327143534,0.1465467208357516,17
2011,250,0.03,0.25,28,4.311,0.1122,-0.2388,0.1472,0.798,-0.1962227182352988,-0.13607761462987,0.1497388276262333,17
2011,250,0.03,0.25,29,4.6787,0.1169,-0.2388,0.1487,0.82,-0.1962227182352988,-0.13607761462987022,0.14509576320371445,17
2011,250,0.03,0.25,30,4.8096,0.1185,-0.2388,0.1488,0.829,-0.1962227182352987,-0.13607761462987,0.14509576320371445,17
2011,250,0.03,0.25,31,4.8802,0.1194,-0.2388,0.1489,0.834,-0.1962227182352987,-0.1341251296574667,0.1445153801508996,17
2011,250,0.03,0.5,28,4.9948,0.1208,-0.2559,0.1557,0.813,-0.24545776433776323,-0.09246451233203956,0.12304120719674985,17
2011,250,0.03,0.5,29,5.4098,0.1256,-0.2559,0.1571,0.834,-0.24545776433776334,-0.09767626498930981,0.12217063261752757,17
2011,250,0.03,0.5,30,5.5576,0.1272,-0.2559,0.1572,0.843,-0.24545776433776334,-0.09767626498931004,0.12217063261752757,17
2011,250,0.03,0.5,31,5.6373,0.1281,-0.2559,0.1572,0.847,-0.24545776433776334,-0.09767626498931004,0.12071967498549042,17
2011,250,0.03,0.75,28,5.6467,0.1282,-0.3056,0.1697,0.798,-0.29585887034921676,-0.1356352076203885,0.08560650029019153,17
2011,250,0.03,0.75,29,6.1068,0.133,-0.3056,0.171,0.818,-0.29585887034921665,-0.12647249454025178,0.08473592571096925,17
2011,250,0.03,0.75,30,6.2706,0.1346,-0.3056,0.171,0.826,-0.29585887034921676,-0.12647249454025178,0.0832849680789321,17
2011,250,0.03,0.75,31,6.359,0.1355,-0.3056,0.1711,0.83,-0.2958588703492169,-0.1264724945402521,0.0832849680789321,17
5y,250,0.05,0.0,28,0.4819,0.082,-0.2649,0.151,0.6,-0.19646871903724705,-0.12422027197956553,0.08933333333333333,4
5y,250,0.05,0.0,29,0.4807,0.0818,-0.2649,0.151,0.599,-0.19646871903724705,-0.12422027197956553,0.08933333333333333,4
5y,250,0.05,0.0,30,0.4824,0.082,-0.2649,0.151,0.6,-0.19646871903724705,-0.12422027197956553,0.08933333333333333,4
5y,250,0.05,0.0,31,0.4943,0.0838,-0.2649,0.1511,0.61,-0.19646871903724705,-0.12422027197956553,0.08933333333333333,4
5y,250,0.05,0.25,28,0.5588,0.093,-0.2721,0.1553,0.653,-0.2313323968958807,-0.124312467131938,0.08933333333333333,4
5y,250,0.05,0.25,29,0.5575,0.0928,-0.2721,0.1553,0.652,-0.2313323968958807,-0.124312467131938,0.08933333333333333,4
5y,250,0.05,0.25,30,0.5593,0.093,-0.2721,0.1553,0.653,-0.2313323968958807,-0.124312467131938,0.08933333333333333,4
5y,250,0.05,0.25,31,0.5718,0.0948,-0.2721,0.1554,0.663,-0.2313323968958807,-0.124312467131938,0.08933333333333333,4
5y,250,0.05,0.5,28,0.6366,0.1037,-0.2801,0.1685,0.673,-0.26808518565600736,-0.12541468313839987,0.08933333333333333,4
5y,250,0.05,0.5,29,0.6352,0.1035,-0.2801,0.1685,0.672,-0.26808518565600736,-0.12541468313839987,0.08933333333333333,4
5y,250,0.05,0.5,30,0.6371,0.1037,-0.2801,0.1685,0.673,-0.26808518565600736,-0.12541468313839987,0.08933333333333333,4
5y,250,0.05,0.5,31,0.6502,0.1055,-0.2801,0.1686,0.682,-0.26808518565600736,-0.12541468313839987,0.08933333333333333,4
5y,250,0.05,0.75,28,0.715,0.1141,-0.3164,0.1901,0.666,-0.30677074004016835,-0.12757527166365645,0.092,4
5y,250,0.05,0.75,29,0.7135,0.1139,-0.3164,0.1901,0.665,-0.30677074004016835,-0.12757527166365645,0.092,4
5y,250,0.05,0.75,30,0.7155,0.1141,-0.3164,0.1901,0.666,-0.30677074004016835,-0.12757527166365645,0.092,4
5y,250,0.05,0.75,31,0.7293,0.1159,-0.3164,0.1902,0.674,-0.30677074004016835,-0.12757527166365645,0.092,4
2011,250,0.05,0.0,28,3.127,0.0944,-0.2697,0.1504,0.677,-0.19646871903724705,-0.16660196689760864,0.19849100406268136,11
2011,250,0.05,0.0,29,3.4127,0.0991,-0.2697,0.1519,0.7,-0.19646871903724716,-0.16660196689760887,0.1987811955890888,11
2011,250,0.05,0.0,30,3.5145,0.1007,-0.2697,0.1519,0.709,-0.19646871903724716,-0.16660196689760853,0.19820081253627395,11
2011,250,0.05,0.0,31,3.5693,0.1016,-0.2697,0.152,0.714,-0.19646871903724694,-0.16471846768145493,0.19820081253627395,11
2011,250,0.05,0.25,28,3.7955,0.105,-0.2721,0.1527,0.732,-0.2313323968958807,-0.1276858534803368,0.1915264074289031,11
2011,250,0.05,0.25,29,4.1274,0.1097,-0.2721,0.1542,0.754,-0.2313323968958808,-0.14261143635180273,0.1906558328496808,11
2011,250,0.05,0.25,30,4.2457,0.1113,-0.2721,0.1543,0.763,-0.2313323968958808,-0.14148918968426116,0.1906558328496808,11
2011,250,0.05,0.25,31,4.3094,0.1121,-0.2721,0.1543,0.768,-0.2313323968958808,-0.14148918968426172,0.18949506674405106,11
2011,250,0.05,0.5,28,4.5584,0.1154,-0.2801,0.16,0.765,-0.2680851856560075,-0.13002956733735516,0.1282646546720836,11
2011,250,0.05,0.5,29,4.9432,0.1202,-0.2801,0.1614,0.786,-0.2680851856560075,-0.13243642749081475,0.1273940800928613,11
2011,250,0.05,0.5,30,5.0802,0.1218,-0.2801,0.1614,0.795,-0.26808518565600725,-0.13243642749081508,0.1273940800928613,11
2011,250,0.05,0.5,31,5.1541,0.1226,-0.2801,0.1615,0.799,-0.2680851856560075,-0.13243642749081497,0.12623331398723156,11
2011,250,0.05,0.75,28,5.3821,0.1252,-0.3164,0.1721,0.774,-0.30677074004016835,-0.14903001667602533,0.09286128845037725,11
2011,250,0.05,0.75,29,5.8239,0.1301,-0.3164,0.1734,0.794,-0.30677074004016835,-0.14288560761263147,0.09257109692396982,11
2011,250,0.05,0.75,30,5.9813,0.1317,-0.3164,0.1735,0.802,-0.30677074004016835,-0.14288560761263147,0.09112013929193268,11
2011,250,0.05,0.75,31,6.0661,0.1326,-0.3164,0.1735,0.806,-0.30677074004016835,-0.14288560761263158,0.09053975623911782,11
