base,resell_level,crash_level,crash_frac,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
C,90,10,1.0,4.5565,0.1154,-0.364,0.1914,0.668
C,90,11,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,11,0.1,4.8683,0.1193,-0.364,0.1823,0.711
C,90,11,0.2,4.9434,0.1202,-0.364,0.1874,0.701
C,90,11,0.3,4.908,0.1197,-0.364,0.19,0.692
C,90,11,0.4,4.8922,0.1195,-0.364,0.1913,0.688
C,90,11,0.5,4.8838,0.1194,-0.364,0.192,0.685
C,90,11,0.6,4.8856,0.1195,-0.364,0.1925,0.684
C,90,11,0.7,4.8996,0.1196,-0.364,0.1927,0.684
C,90,11,0.8,4.9167,0.1198,-0.364,0.1929,0.685
C,90,11,0.9,4.9361,0.1201,-0.364,0.193,0.686
C,90,11,1.0,4.9561,0.1203,-0.364,0.1931,0.686
C,90,12,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,12,0.1,4.8899,0.1195,-0.364,0.1824,0.712
C,90,12,0.2,4.955,0.1203,-0.364,0.1876,0.701
C,90,12,0.3,4.9375,0.1201,-0.364,0.19,0.693
C,90,12,0.4,4.92,0.1199,-0.364,0.1913,0.689
C,90,12,0.5,4.9045,0.1197,-0.364,0.192,0.686
C,90,12,0.6,4.9048,0.1197,-0.364,0.1925,0.685
C,90,12,0.7,4.9165,0.1198,-0.364,0.1927,0.685
C,90,12,0.8,4.9306,0.12,-0.364,0.1929,0.686
C,90,12,0.9,4.9466,0.1202,-0.364,0.193,0.686
C,90,12,1.0,4.963,0.1204,-0.364,0.1931,0.687
C,90,13,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,13,0.1,4.9347,0.1201,-0.364,0.1826,0.714
C,90,13,0.2,5.0327,0.1212,-0.364,0.1879,0.705
C,90,13,0.3,4.9708,0.1205,-0.364,0.1904,0.694
C,90,13,0.4,4.9223,0.1199,-0.364,0.1917,0.688
C,90,13,0.5,4.8926,0.1195,-0.364,0.1924,0.685
C,90,13,0.6,4.8806,0.1194,-0.364,0.1928,0.683
C,90,13,0.7,4.8784,0.1194,-0.364,0.193,0.682
C,90,13,0.8,4.8848,0.1195,-0.364,0.1932,0.682
C,90,13,0.9,4.8997,0.1196,-0.364,0.1933,0.683
C,90,13,1.0,4.9214,0.1199,-0.364,0.1934,0.684
C,90,14,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,14,0.1,4.9681,0.1205,-0.364,0.1836,0.713
C,90,14,0.2,5.0461,0.1214,-0.364,0.1889,0.703
C,90,14,0.3,4.9909,0.1207,-0.364,0.1913,0.693
C,90,14,0.4,4.9724,0.1205,-0.364,0.1924,0.689
C,90,14,0.5,4.9843,0.1206,-0.364,0.1929,0.689
C,90,14,0.6,5.0143,0.121,-0.364,0.1932,0.689
C,90,14,0.7,5.0524,0.1215,-0.364,0.1934,0.691
C,90,14,0.8,5.0955,0.122,-0.364,0.1936,0.693
C,90,14,0.9,5.1425,0.1225,-0.364,0.1937,0.695
C,90,14,1.0,5.1905,0.1231,-0.364,0.1938,0.697
C,90,15,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,15,0.1,5.0598,0.1215,-0.364,0.1845,0.715
C,90,15,0.2,5.2004,0.1232,-0.364,0.1899,0.708
C,90,15,0.3,5.2529,0.1238,-0.364,0.1921,0.705
C,90,15,0.4,5.3154,0.1245,-0.364,0.193,0.706
C,90,15,0.5,5.3863,0.1253,-0.364,0.1935,0.709
C,90,15,0.6,5.4559,0.1261,-0.364,0.1938,0.711
C,90,15,0.7,5.5154,0.1267,-0.364,0.1939,0.714
C,90,15,0.8,5.5694,0.1273,-0.364,0.1941,0.716
C,90,15,0.9,5.6194,0.1279,-0.364,0.1942,0.719
C,90,15,1.0,5.6656,0.1284,-0.364,0.1943,0.721
C,90,16,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,16,0.1,5.0538,0.1215,-0.364,0.1853,0.713
C,90,16,0.2,5.1589,0.1227,-0.364,0.1905,0.704
C,90,16,0.3,5.234,0.1236,-0.364,0.1924,0.703
C,90,16,0.4,5.3172,0.1245,-0.364,0.1932,0.706
C,90,16,0.5,5.399,0.1254,-0.364,0.1936,0.709
C,90,16,0.6,5.4731,0.1263,-0.364,0.1938,0.712
C,90,16,0.7,5.5324,0.1269,-0.364,0.1939,0.715
C,90,16,0.8,5.5831,0.1275,-0.364,0.1941,0.717
C,90,16,0.9,5.6272,0.128,-0.364,0.1942,0.719
C,90,16,1.0,5.6656,0.1284,-0.364,0.1943,0.721
C,90,17,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,17,0.1,5.0533,0.1215,-0.364,0.1855,0.712
C,90,17,0.2,5.1732,0.1229,-0.364,0.1906,0.705
C,90,17,0.3,5.2616,0.1239,-0.364,0.1925,0.705
C,90,17,0.4,5.3541,0.1249,-0.364,0.1932,0.708
C,90,17,0.5,5.4422,0.1259,-0.364,0.1936,0.711
C,90,17,0.6,5.5209,0.1268,-0.364,0.1938,0.715
C,90,17,0.7,5.5837,0.1275,-0.364,0.194,0.717
C,90,17,0.8,5.6372,0.1281,-0.364,0.1941,0.72
C,90,17,0.9,5.6833,0.1286,-0.364,0.1942,0.722
C,90,17,1.0,5.723,0.129,-0.364,0.1943,0.723
C,90,18,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,18,0.1,5.0991,0.122,-0.364,0.1857,0.714
C,90,18,0.2,5.2791,0.1241,-0.364,0.1909,0.71
C,90,18,0.3,5.4103,0.1256,-0.364,0.1928,0.712
C,90,18,0.4,5.5353,0.1269,-0.364,0.1937,0.716
C,90,18,0.5,5.6561,0.1283,-0.364,0.1942,0.72
C,90,18,0.6,5.7625,0.1294,-0.364,0.1945,0.725
C,90,18,0.7,5.8491,0.1303,-0.364,0.1948,0.728
C,90,18,0.8,5.9147,0.131,-0.364,0.195,0.731
C,90,18,0.9,5.9655,0.1315,-0.364,0.1951,0.733
C,90,18,1.0,6.002,0.1319,-0.364,0.1953,0.734
C,90,19,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,19,0.1,5.3274,0.1246,-0.364,0.1863,0.725
C,90,19,0.2,5.6482,0.1282,-0.364,0.1915,0.727
C,90,19,0.3,5.8339,0.1302,-0.364,0.1935,0.731
C,90,19,0.4,5.9719,0.1316,-0.364,0.1943,0.735
C,90,19,0.5,6.084,0.1327,-0.364,0.1948,0.739
C,90,19,0.6,6.1818,0.1337,-0.364,0.195,0.743
C,90,19,0.7,6.2724,0.1346,-0.364,0.1952,0.746
C,90,19,0.8,6.3594,0.1355,-0.364,0.1954,0.75
C,90,19,0.9,6.4473,0.1364,-0.364,0.1956,0.753
C,90,19,1.0,6.5274,0.1371,-0.364,0.1957,0.757
C,90,20,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,20,0.1,5.6022,0.1277,-0.364,0.1867,0.739
C,90,20,0.2,5.9768,0.1316,-0.364,0.1919,0.742
C,90,20,0.3,6.1399,0.1333,-0.364,0.1938,0.745
C,90,20,0.4,6.2452,0.1344,-0.364,0.1946,0.747
C,90,20,0.5,6.3223,0.1351,-0.364,0.195,0.749
C,90,20,0.6,6.3783,0.1357,-0.364,0.1952,0.751
C,90,20,0.7,6.4216,0.1361,-0.364,0.1954,0.753
C,90,20,0.8,6.4555,0.1364,-0.364,0.1955,0.754
C,90,20,0.9,6.4835,0.1367,-0.364,0.1956,0.755
C,90,20,1.0,6.5085,0.137,-0.364,0.1957,0.756
C,90,21,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,21,0.1,5.6936,0.1287,-0.364,0.1868,0.743
C,90,21,0.2,6.0138,0.132,-0.364,0.1919,0.744
C,90,21,0.3,6.1428,0.1333,-0.364,0.1939,0.744
C,90,21,0.4,6.217,0.1341,-0.364,0.1947,0.746
C,90,21,0.5,6.272,0.1346,-0.364,0.195,0.747
C,90,21,0.6,6.3084,0.135,-0.364,0.1953,0.748
C,90,21,0.7,6.3358,0.1353,-0.364,0.1954,0.749
C,90,21,0.8,6.3574,0.1355,-0.364,0.1956,0.749
C,90,21,0.9,6.3764,0.1357,-0.364,0.1957,0.75
C,90,21,1.0,6.3959,0.1359,-0.364,0.1958,0.75
C,90,22,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,22,0.1,5.7085,0.1288,-0.364,0.1873,0.742
C,90,22,0.2,6.0332,0.1322,-0.364,0.1925,0.743
C,90,22,0.3,6.1782,0.1337,-0.364,0.1942,0.745
C,90,22,0.4,6.2623,0.1345,-0.364,0.1949,0.747
C,90,22,0.5,6.3171,0.1351,-0.364,0.1952,0.748
C,90,22,0.6,6.3484,0.1354,-0.364,0.1954,0.749
C,90,22,0.7,6.3676,0.1356,-0.364,0.1956,0.75
C,90,22,0.8,6.3781,0.1357,-0.364,0.1957,0.75
C,90,22,0.9,6.3823,0.1357,-0.364,0.1957,0.75
C,90,22,1.0,6.382,0.1357,-0.364,0.1958,0.75
C,90,23,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,23,0.1,5.7596,0.1294,-0.364,0.188,0.743
C,90,23,0.2,6.0402,0.1323,-0.364,0.193,0.742
C,90,23,0.3,6.1433,0.1333,-0.364,0.1946,0.742
C,90,23,0.4,6.1863,0.1338,-0.364,0.1952,0.743
C,90,23,0.5,6.1904,0.1338,-0.364,0.1955,0.742
C,90,23,0.6,6.1731,0.1337,-0.364,0.1957,0.741
C,90,23,0.7,6.1422,0.1333,-0.364,0.1958,0.739
C,90,23,0.8,6.1043,0.133,-0.364,0.1959,0.737
C,90,23,0.9,6.0643,0.1325,-0.364,0.196,0.735
C,90,23,1.0,6.0261,0.1322,-0.364,0.1961,0.733
C,90,24,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,24,0.1,5.7602,0.1294,-0.364,0.1881,0.742
C,90,24,0.2,6.0226,0.1321,-0.364,0.193,0.741
C,90,24,0.3,6.1127,0.133,-0.364,0.1946,0.741
C,90,24,0.4,6.1473,0.1334,-0.364,0.1952,0.741
C,90,24,0.5,6.1454,0.1334,-0.364,0.1955,0.74
C,90,24,0.6,6.1249,0.1332,-0.364,0.1957,0.738
C,90,24,0.7,6.0937,0.1328,-0.364,0.1959,0.737
C,90,24,0.8,6.0584,0.1325,-0.364,0.196,0.735
C,90,24,0.9,6.0235,0.1321,-0.364,0.1961,0.733
C,90,24,1.0,5.9921,0.1318,-0.364,0.1961,0.731
C,90,25,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,25,0.1,5.8045,0.1298,-0.364,0.1882,0.744
C,90,25,0.2,5.9961,0.1318,-0.364,0.1931,0.74
C,90,25,0.3,6.0313,0.1322,-0.364,0.1947,0.737
C,90,25,0.4,6.0242,0.1321,-0.364,0.1953,0.735
C,90,25,0.5,5.9906,0.1318,-0.364,0.1956,0.733
C,90,25,0.6,5.9469,0.1313,-0.364,0.1958,0.73
C,90,25,0.7,5.8993,0.1308,-0.364,0.1959,0.727
C,90,25,0.8,5.8523,0.1304,-0.364,0.1961,0.725
C,90,25,0.9,5.8092,0.1299,-0.364,0.1962,0.722
C,90,25,1.0,5.7716,0.1295,-0.364,0.1962,0.72
C,90,26,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,26,0.1,5.8182,0.13,-0.364,0.1884,0.745
C,90,26,0.2,5.9788,0.1317,-0.364,0.1932,0.739
C,90,26,0.3,6.008,0.132,-0.364,0.1947,0.736
C,90,26,0.4,5.9962,0.1318,-0.364,0.1953,0.734
C,90,26,0.5,5.9612,0.1315,-0.364,0.1956,0.731
C,90,26,0.6,5.9191,0.1311,-0.364,0.1958,0.729
C,90,26,0.7,5.8747,0.1306,-0.364,0.196,0.726
C,90,26,0.8,5.8316,0.1301,-0.364,0.1961,0.724
C,90,26,0.9,5.792,0.1297,-0.364,0.1962,0.722
C,90,26,1.0,5.757,0.1293,-0.364,0.1962,0.72
C,90,27,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,27,0.1,5.8867,0.1307,-0.364,0.1886,0.748
C,90,27,0.2,6.0807,0.1327,-0.364,0.1933,0.743
C,90,27,0.3,6.1143,0.1331,-0.364,0.1949,0.74
C,90,27,0.4,6.1051,0.133,-0.364,0.1955,0.738
C,90,27,0.5,6.0829,0.1327,-0.364,0.1959,0.736
C,90,27,0.6,6.0537,0.1324,-0.364,0.1961,0.734
C,90,27,0.7,6.0235,0.1321,-0.364,0.1962,0.732
C,90,27,0.8,5.9962,0.1318,-0.364,0.1964,0.731
C,90,27,0.9,5.9723,0.1316,-0.364,0.1965,0.729
C,90,27,1.0,5.9513,0.1314,-0.364,0.1966,0.728
C,90,28,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,28,0.1,5.8884,0.1307,-0.364,0.1886,0.747
C,90,28,0.2,6.0709,0.1326,-0.364,0.1934,0.742
C,90,28,0.3,6.0964,0.1329,-0.364,0.1949,0.739
C,90,28,0.4,6.0816,0.1327,-0.364,0.1956,0.737
C,90,28,0.5,6.0555,0.1325,-0.364,0.1959,0.735
C,90,28,0.6,6.0227,0.1321,-0.364,0.1961,0.733
C,90,28,0.7,5.9886,0.1318,-0.364,0.1963,0.731
C,90,28,0.8,5.9566,0.1314,-0.364,0.1964,0.729
C,90,28,0.9,5.9273,0.1311,-0.364,0.1965,0.727
C,90,28,1.0,5.9002,0.1309,-0.364,0.1966,0.726
C,90,29,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,29,0.1,5.9263,0.1311,-0.364,0.1887,0.749
C,90,29,0.2,6.249,0.1344,-0.364,0.1937,0.75
C,90,29,0.3,6.3768,0.1357,-0.364,0.1955,0.75
C,90,29,0.4,6.4347,0.1362,-0.364,0.1965,0.75
C,90,29,0.5,6.4584,0.1365,-0.364,0.1971,0.749
C,90,29,0.6,6.461,0.1365,-0.364,0.1977,0.748
C,90,29,0.7,6.4561,0.1364,-0.364,0.1982,0.746
C,90,29,0.8,6.4501,0.1364,-0.364,0.1987,0.745
C,90,29,0.9,6.4091,0.136,-0.364,0.1991,0.742
C,90,29,1.0,6.3915,0.1358,-0.364,0.1993,0.741
C,90,30,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,30,0.1,5.9225,0.1311,-0.364,0.1892,0.747
C,90,30,0.2,6.2205,0.1341,-0.364,0.1941,0.747
C,90,30,0.3,6.3275,0.1352,-0.364,0.1958,0.747
C,90,30,0.4,6.3726,0.1356,-0.364,0.1967,0.747
C,90,30,0.5,6.3922,0.1358,-0.364,0.1973,0.746
C,90,30,0.6,6.4019,0.1359,-0.364,0.1979,0.745
C,90,30,0.7,6.4168,0.1361,-0.364,0.1984,0.744
C,90,30,0.8,6.4414,0.1363,-0.364,0.1988,0.744
C,90,30,0.9,6.4391,0.1363,-0.364,0.1991,0.743
C,90,30,1.0,6.4673,0.1366,-0.364,0.1993,0.744
C,90,31,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,31,0.1,5.9721,0.1316,-0.364,0.1893,0.749
C,90,31,0.2,6.2388,0.1343,-0.364,0.1942,0.748
C,90,31,0.3,6.3292,0.1352,-0.364,0.1959,0.747
C,90,31,0.4,6.3781,0.1357,-0.364,0.1967,0.747
C,90,31,0.5,6.4078,0.136,-0.364,0.1974,0.746
C,90,31,0.6,6.4265,0.1362,-0.364,0.1979,0.746
C,90,31,0.7,6.4464,0.1364,-0.364,0.1984,0.745
C,90,31,0.8,6.4709,0.1366,-0.364,0.1988,0.745
C,90,31,0.9,6.4632,0.1365,-0.364,0.1991,0.744
C,90,31,1.0,6.4819,0.1367,-0.364,0.1993,0.744
C,90,32,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,32,0.1,6.0415,0.1323,-0.364,0.1895,0.752
C,90,32,0.2,6.3287,0.1352,-0.364,0.1943,0.752
C,90,32,0.3,6.4243,0.1361,-0.364,0.196,0.751
C,90,32,0.4,6.4722,0.1366,-0.364,0.1969,0.751
C,90,32,0.5,6.4949,0.1368,-0.364,0.1975,0.75
C,90,32,0.6,6.4861,0.1367,-0.364,0.1981,0.748
C,90,32,0.7,6.4826,0.1367,-0.364,0.1985,0.747
C,90,32,0.8,6.491,0.1368,-0.364,0.1989,0.746
C,90,32,0.9,6.4687,0.1366,-0.364,0.1992,0.744
C,90,32,1.0,6.4767,0.1366,-0.364,0.1994,0.744
C,90,33,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,33,0.1,6.0415,0.1323,-0.364,0.1896,0.752
C,90,33,0.2,6.2798,0.1347,-0.364,0.1944,0.749
C,90,33,0.3,6.3469,0.1354,-0.364,0.1961,0.747
C,90,33,0.4,6.3835,0.1357,-0.364,0.197,0.746
C,90,33,0.5,6.4042,0.1359,-0.364,0.1976,0.746
C,90,33,0.6,6.3981,0.1359,-0.364,0.1981,0.744
C,90,33,0.7,6.3999,0.1359,-0.364,0.1986,0.743
C,90,33,0.8,6.4152,0.136,-0.364,0.199,0.742
C,90,33,0.9,6.3997,0.1359,-0.364,0.1993,0.741
C,90,33,1.0,6.4135,0.136,-0.364,0.1995,0.741
C,90,34,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,34,0.1,6.1281,0.1332,-0.364,0.1897,0.756
C,90,34,0.2,6.2904,0.1348,-0.364,0.1945,0.749
C,90,34,0.3,6.3112,0.135,-0.364,0.1962,0.746
C,90,34,0.4,6.324,0.1352,-0.364,0.1971,0.744
C,90,34,0.5,6.3325,0.1352,-0.364,0.1977,0.742
C,90,34,0.6,6.3238,0.1352,-0.364,0.1982,0.741
C,90,34,0.7,6.3291,0.1352,-0.364,0.1987,0.74
C,90,34,0.8,6.3512,0.1354,-0.364,0.1991,0.739
C,90,34,0.9,6.3444,0.1354,-0.364,0.1994,0.738
C,90,34,1.0,6.3672,0.1356,-0.364,0.1996,0.739
C,90,35,0.0,3.4234,0.0993,-0.364,0.1723,0.637
C,90,35,0.1,6.1346,0.1333,-0.364,0.1899,0.756
C,90,35,0.2,6.2098,0.134,-0.364,0.1947,0.745
C,90,35,0.3,6.1891,0.1338,-0.364,0.1964,0.739
C,90,35,0.4,6.1849,0.1338,-0.364,0.1973,0.737
C,90,35,0.5,6.1888,0.1338,-0.364,0.1979,0.735
C,90,35,0.6,6.182,0.1337,-0.364,0.1985,0.734
C,90,35,0.7,6.1936,0.1339,-0.364,0.1989,0.733
C,90,35,0.8,6.225,0.1342,-0.364,0.1994,0.733
C,90,35,0.9,6.2299,0.1342,-0.364,0.1997,0.732
C,90,35,1.0,6.2663,0.1346,-0.364,0.1999,0.733
D,55,5,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,5,0.1,0.4954,0.0259,-0.1144,0.052,0.52
D,55,5,0.2,0.6926,0.0341,-0.1226,0.0666,0.538
D,55,5,0.3,0.8202,0.0389,-0.1272,0.0774,0.532
D,55,5,0.4,0.899,0.0417,-0.1276,0.0852,0.523
D,55,5,0.5,0.9529,0.0435,-0.1333,0.0912,0.514
D,55,5,0.6,0.9863,0.0447,-0.1438,0.096,0.504
D,55,5,0.7,1.0075,0.0454,-0.1534,0.0997,0.496
D,55,5,0.8,1.021,0.0458,-0.1629,0.1026,0.489
D,55,5,0.9,1.0301,0.0461,-0.1729,0.1052,0.482
D,55,5,1.0,1.0339,0.0462,-0.184,0.1073,0.476
D,55,6,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,6,0.1,0.6173,0.0311,-0.1292,0.0607,0.536
D,55,6,0.2,0.8134,0.0386,-0.1533,0.0777,0.527
D,55,6,0.3,0.9012,0.0418,-0.1676,0.0881,0.509
D,55,6,0.4,0.9493,0.0434,-0.1783,0.0954,0.494
D,55,6,0.5,0.981,0.0445,-0.1843,0.101,0.482
D,55,6,0.6,0.9958,0.045,-0.1856,0.1053,0.471
D,55,6,0.7,0.9934,0.0449,-0.1863,0.1088,0.459
D,55,6,0.8,0.9795,0.0444,-0.2026,0.1117,0.446
D,55,6,0.9,0.9801,0.0445,-0.2194,0.114,0.439
D,55,6,1.0,0.9776,0.0444,-0.2346,0.1156,0.434
D,55,7,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,7,0.1,0.5836,0.0297,-0.166,0.068,0.466
D,55,7,0.2,0.738,0.0358,-0.1857,0.0851,0.457
D,55,7,0.3,0.8152,0.0387,-0.1865,0.0947,0.449
D,55,7,0.4,0.8598,0.0403,-0.1868,0.1016,0.441
D,55,7,0.5,0.8904,0.0414,-0.1869,0.1064,0.435
D,55,7,0.6,0.9205,0.0424,-0.2002,0.1098,0.434
D,55,7,0.7,0.9549,0.0436,-0.2097,0.1124,0.437
D,55,7,0.8,0.9903,0.0448,-0.2182,0.1143,0.441
D,55,7,0.9,1.0221,0.0458,-0.2271,0.1158,0.446
D,55,7,1.0,1.044,0.0466,-0.2346,0.1169,0.449
D,55,8,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,8,0.1,0.6244,0.0314,-0.167,0.0738,0.456
D,55,8,0.2,0.7567,0.0365,-0.1857,0.092,0.437
D,55,8,0.3,0.8284,0.0392,-0.1866,0.1015,0.43
D,55,8,0.4,0.8761,0.0409,-0.1868,0.1073,0.428
D,55,8,0.5,0.8991,0.0417,-0.1924,0.1112,0.424
D,55,8,0.6,0.9129,0.0422,-0.1965,0.1138,0.421
D,55,8,0.7,0.9195,0.0424,-0.1979,0.1157,0.417
D,55,8,0.8,0.9195,0.0424,-0.1973,0.1171,0.414
D,55,8,0.9,0.9165,0.0423,-0.1994,0.1181,0.411
D,55,8,1.0,0.9097,0.042,-0.2002,0.1189,0.407
D,55,9,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,9,0.1,0.7118,0.0348,-0.1687,0.0778,0.48
D,55,9,0.2,0.8704,0.0407,-0.1857,0.0963,0.463
D,55,9,0.3,0.9446,0.0432,-0.1866,0.1057,0.454
D,55,9,0.4,0.9648,0.0439,-0.1868,0.1113,0.443
D,55,9,0.5,0.9599,0.0438,-0.1929,0.115,0.431
D,55,9,0.6,0.9518,0.0435,-0.1975,0.1176,0.422
D,55,9,0.7,0.9417,0.0432,-0.202,0.1195,0.414
D,55,9,0.8,0.9327,0.0428,-0.2036,0.1208,0.409
D,55,9,0.9,0.9242,0.0426,-0.2029,0.1217,0.404
D,55,9,1.0,0.9138,0.0422,-0.2002,0.1224,0.4
D,55,10,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,10,0.1,0.7069,0.0346,-0.1807,0.0826,0.454
D,55,10,0.2,0.8648,0.0405,-0.1868,0.1004,0.446
D,55,10,0.3,0.9159,0.0423,-0.1949,0.1094,0.434
D,55,10,0.4,0.937,0.043,-0.2099,0.1148,0.425
D,55,10,0.5,0.9427,0.0432,-0.2194,0.1183,0.417
D,55,10,0.6,0.9479,0.0434,-0.2273,0.1209,0.412
D,55,10,0.7,0.9492,0.0434,-0.2355,0.1228,0.408
D,55,10,0.8,0.9436,0.0432,-0.2422,0.1243,0.403
D,55,10,0.9,0.9307,0.0428,-0.2479,0.1255,0.397
D,55,10,1.0,0.9027,0.0418,-0.2533,0.1265,0.388
D,55,11,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,11,0.1,0.7181,0.0351,-0.1837,0.0874,0.439
D,55,11,0.2,0.8694,0.0406,-0.2064,0.1052,0.432
D,55,11,0.3,0.9382,0.043,-0.2362,0.1141,0.427
D,55,11,0.4,0.9796,0.0444,-0.2524,0.1193,0.425
D,55,11,0.5,1.0071,0.0454,-0.262,0.1226,0.424
D,55,11,0.6,1.0341,0.0462,-0.269,0.1249,0.425
D,55,11,0.7,1.0547,0.0469,-0.2755,0.1265,0.427
D,55,11,0.8,1.068,0.0473,-0.2795,0.1276,0.427
D,55,11,0.9,1.0779,0.0477,-0.2814,0.1284,0.428
D,55,11,1.0,1.0793,0.0477,-0.2817,0.1288,0.427
D,55,12,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,12,0.1,0.7363,0.0358,-0.184,0.0915,0.43
D,55,12,0.2,0.8434,0.0397,-0.2083,0.11,0.41
D,55,12,0.3,0.8606,0.0403,-0.2367,0.119,0.393
D,55,12,0.4,0.8555,0.0401,-0.2545,0.1239,0.38
D,55,12,0.5,0.8557,0.0401,-0.2667,0.127,0.374
D,55,12,0.6,0.8492,0.0399,-0.2742,0.1288,0.369
D,55,12,0.7,0.8422,0.0397,-0.2785,0.1301,0.365
D,55,12,0.8,0.8388,0.0395,-0.2809,0.1309,0.363
D,55,12,0.9,0.8385,0.0395,-0.2818,0.1314,0.362
D,55,12,1.0,0.8383,0.0395,-0.2817,0.1317,0.361
D,55,13,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,13,0.1,0.7382,0.0358,-0.1843,0.0945,0.42
D,55,13,0.2,0.8201,0.0389,-0.2097,0.1134,0.394
D,55,13,0.3,0.8124,0.0386,-0.237,0.122,0.372
D,55,13,0.4,0.7976,0.038,-0.2552,0.1265,0.359
D,55,13,0.5,0.7926,0.0379,-0.2672,0.129,0.353
D,55,13,0.6,0.7872,0.0377,-0.2744,0.1304,0.349
D,55,13,0.7,0.7865,0.0376,-0.2786,0.1313,0.348
D,55,13,0.8,0.7925,0.0379,-0.2809,0.1318,0.349
D,55,13,0.9,0.8026,0.0382,-0.2818,0.1321,0.351
D,55,13,1.0,0.8125,0.0386,-0.2817,0.1324,0.353
D,55,14,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,14,0.1,0.7579,0.0366,-0.1853,0.0985,0.415
D,55,14,0.2,0.8229,0.039,-0.2168,0.1169,0.386
D,55,14,0.3,0.8213,0.0389,-0.2406,0.1249,0.369
D,55,14,0.4,0.8177,0.0388,-0.2542,0.1291,0.36
D,55,14,0.5,0.8124,0.0386,-0.2599,0.1315,0.355
D,55,14,0.6,0.8159,0.0387,-0.2613,0.133,0.353
D,55,14,0.7,0.8276,0.0391,-0.2604,0.1341,0.354
D,55,14,0.8,0.847,0.0398,-0.2583,0.135,0.358
D,55,14,0.9,0.8706,0.0407,-0.2555,0.1359,0.362
D,55,14,1.0,0.8932,0.0415,-0.2526,0.1367,0.366
D,55,15,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,15,0.1,0.7582,0.0366,-0.1856,0.1012,0.406
D,55,15,0.2,0.8166,0.0387,-0.2248,0.1193,0.379
D,55,15,0.3,0.8249,0.039,-0.2477,0.1267,0.366
D,55,15,0.4,0.8293,0.0392,-0.2575,0.1304,0.361
D,55,15,0.5,0.8383,0.0395,-0.2609,0.1325,0.36
D,55,15,0.6,0.8546,0.0401,-0.2611,0.1338,0.362
D,55,15,0.7,0.8767,0.0409,-0.2598,0.1348,0.366
D,55,15,0.8,0.903,0.0418,-0.2578,0.1356,0.371
D,55,15,0.9,0.9315,0.0428,-0.2553,0.1363,0.377
D,55,15,1.0,0.9604,0.0438,-0.2526,0.137,0.382
D,55,16,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,16,0.1,0.7655,0.0369,-0.186,0.1048,0.399
D,55,16,0.2,0.8213,0.0389,-0.2329,0.1223,0.374
D,55,16,0.3,0.8404,0.0396,-0.2546,0.1288,0.367
D,55,16,0.4,0.8605,0.0403,-0.2603,0.1317,0.367
D,55,16,0.5,0.8824,0.0411,-0.2621,0.1334,0.37
D,55,16,0.6,0.9055,0.0419,-0.2616,0.1345,0.373
D,55,16,0.7,0.9283,0.0427,-0.2599,0.1353,0.378
D,55,16,0.8,0.9498,0.0434,-0.2578,0.136,0.381
D,55,16,0.9,0.9689,0.0441,-0.2554,0.1366,0.385
D,55,16,1.0,0.9845,0.0446,-0.2526,0.137,0.388
D,55,17,0.0,0.2842,0.0161,-0.103,0.0387,0.432
