ma,buffer,cap,crash,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
175,0.05,0.25,30,0.2764,0.0401,-0.2757,0.144,0.353
175,0.05,0.25,31,0.2764,0.0401,-0.2757,0.144,0.353
175,0.05,0.5,28,0.2358,0.0347,-0.2559,0.1198,0.353
175,0.05,0.5,29,0.3939,0.055,-0.2559,0.1505,0.442
175,0.05,0.5,30,0.3571,0.0505,-0.2653,0.1528,0.408
175,0.05,0.5,31,0.3571,0.0505,-0.2653,0.1528,0.408
175,0.05,0.75,28,0.2295,0.0339,-0.292,0.1297,0.329
175,0.05,0.75,29,0.4152,0.0576,-0.292,0.1593,0.442
175,0.05,0.75,30,0.3992,0.0557,-0.292,0.1628,0.424
175,0.05,0.75,31,0.3992,0.0557,-0.292,0.1628,0.424
200,0.0,0.0,28,0.2369,0.0349,-0.1488,0.1002,0.402
200,0.0,0.0,29,0.3282,0.0468,-0.189,0.1302,0.427
200,0.0,0.0,30,0.3091,0.0444,-0.189,0.1328,0.403
200,0.0,0.0,31,0.3091,0.0444,-0.189,0.1328,0.403
200,0.0,0.25,28,0.301,0.0433,-0.1583,0.1055,0.467
200,0.0,0.25,29,0.3948,0.0551,-0.189,0.1342,0.479
200,0.0,0.25,30,0.3745,0.0526,-0.189,0.1367,0.455
200,0.0,0.25,31,0.3745,0.0526,-0.189,0.1367,0.455
200,0.0,0.5,28,0.3005,0.0433,-0.211,0.1144,0.439
200,0.0,0.5,29,0.4213,0.0583,-0.211,0.1435,0.478
200,0.0,0.5,30,0.4086,0.0568,-0.211,0.1461,0.462
200,0.0,0.5,31,0.4086,0.0568,-0.211,0.1461,0.462
200,0.0,0.75,28,0.2591,0.0378,-0.2794,0.1262,0.366
200,0.0,0.75,29,0.3759,0.0528,-0.2794,0.1531,0.422
200,0.0,0.75,30,0.39,0.0545,-0.2794,0.1569,0.427
200,0.0,0.75,31,0.39,0.0545,-0.2794,0.1569,0.427
200,0.02,0.0,28,0.4987,0.0674,-0.1915,0.1375,0.555
200,0.02,0.0,29,0.5859,0.0772,-0.1942,0.1595,0.558
200,0.02,0.0,30,0.5621,0.0746,-0.2089,0.1616,0.537
200,0.02,0.0,31,0.5621,0.0746,-0.2089,0.1616,0.537
200,0.02,0.25,28,0.5236,0.0703,-0.1839,0.14,0.567
200,0.02,0.25,29,0.6122,0.0801,-0.189,0.1617,0.57
200,0.02,0.25,30,0.5877,0.0774,-0.2007,0.1637,0.549
200,0.02,0.25,31,0.5877,0.0774,-0.2007,0.1637,0.549
200,0.02,0.5,28,0.5219,0.0701,-0.2097,0.1467,0.547
200,0.02,0.5,29,0.6103,0.0799,-0.2097,0.1675,0.554
200,0.02,0.5,30,0.593,0.078,-0.2097,0.1697,0.539
200,0.02,0.5,31,0.593,0.078,-0.2097,0.1697,0.539
200,0.02,0.75,28,0.4689,0.064,-0.2788,0.1561,0.485
200,0.02,0.75,29,0.5542,0.0737,-0.2788,0.1758,0.503
200,0.02,0.75,30,0.5701,0.0755,-0.2788,0.1791,0.506
200,0.02,0.75,31,0.5701,0.0755,-0.2788,0.1791,0.506
200,0.03,0.0,28,0.3662,0.0516,-0.2195,0.1395,0.439
200,0.03,0.0,29,0.4456,0.0612,-0.2222,0.1613,0.458
200,0.03,0.0,30,0.4219,0.0584,-0.2374,0.1633,0.438
200,0.03,0.0,31,0.4219,0.0584,-0.2374,0.1633,0.438
200,0.03,0.25,28,0.421,0.0583,-0.2081,0.1419,0.48
200,0.03,0.25,29,0.5036,0.068,-0.2081,0.1633,0.495
200,0.03,0.25,30,0.4786,0.0651,-0.2254,0.1654,0.474
200,0.03,0.25,31,0.4786,0.0651,-0.2254,0.1654,0.474
200,0.03,0.5,28,0.4533,0.0621,-0.2258,0.1483,0.491
200,0.03,0.5,29,0.5378,0.0719,-0.2258,0.1689,0.506
200,0.03,0.5,30,0.5191,0.0697,-0.2258,0.171,0.49
200,0.03,0.5,31,0.5191,0.0697,-0.2258,0.171,0.49
200,0.03,0.75,28,0.4346,0.0599,-0.2868,0.1571,0.458
200,0.03,0.75,29,0.5179,0.0696,-0.2868,0.1767,0.479
200,0.03,0.75,30,0.5335,0.0714,-0.2868,0.18,0.483
200,0.03,0.75,31,0.5335,0.0714,-0.2868,0.18,0.483
200,0.05,0.0,28,0.3439,0.0488,-0.2368,0.1425,0.414
200,0.05,0.0,29,0.4339,0.0598,-0.2641,0.1657,0.442
200,0.05,0.0,30,0.3766,0.0529,-0.2935,0.168,0.398
200,0.05,0.0,31,0.3766,0.0529,-0.2935,0.168,0.398
200,0.05,0.25,28,0.4203,0.0582,-0.2173,0.1446,0.473
200,0.05,0.25,29,0.5154,0.0693,-0.2449,0.1674,0.494
200,0.05,0.25,30,0.4549,0.0623,-0.275,0.1697,0.45
200,0.05,0.25,31,0.4549,0.0623,-0.275,0.1697,0.45
200,0.05,0.5,28,0.4784,0.0651,-0.234,0.1506,0.505
200,0.05,0.5,29,0.5964,0.0783,-0.234,0.1729,0.534
200,0.05,0.5,30,0.5326,0.0713,-0.2586,0.1752,0.491
200,0.05,0.5,31,0.5326,0.0713,-0.2586,0.1752,0.491
200,0.05,0.75,28,0.4587,0.0628,-0.2909,0.1593,0.471
200,0.05,0.75,29,0.6109,0.0799,-0.2909,0.1813,0.526
200,0.05,0.75,30,0.5912,0.0778,-0.2909,0.1843,0.509
200,0.05,0.75,31,0.5912,0.0778,-0.2909,0.1843,0.509
