date,fg,fg_rating,close,fwd_ret_1w,fwd_ret_1m,fwd_ret_3m,fwd_ret_6m,fwd_ret_12m,fg_chg_5d
2025-02-27,12.757142857142858,extreme fear,18544.419921875,-0.025622810433099663,-0.06586507923384555,0.03405063201815994,0.17044158014598176,0.22672261903244784,-31.471428571428582
2025-02-28,20.65714285714285,extreme fear,18847.279296875,-0.03454390331329937,-0.0821333525116098,0.014139453773531319,0.13838981442841303,0.1946917694830581,-16.314285714285724
2025-03-03,12.342857142857143,extreme fear,18350.189453125,-0.048057767625653613,-0.04906209989955612,0.048632736144477384,0.15964093524664524,0.24290163472213822,-17.200000000000003
2025-03-04,11.042857142857144,extreme fear,18285.16015625,-0.0464344058033741,-0.03741336521825145,0.06091282612415583,0.1756927631504459,0.24412310529307724,-13.157142857142855
2025-03-05,11.514285714285714,extreme fear,18552.73046875,-0.048741140907704206,-0.107915171684424,0.04892863436754058,0.17005362039238237,0.20670538092544066,-9.742857142857146
2025-03-06,17.2,extreme fear,18069.259765625,-0.042406275073742394,-0.13733101182613217,0.0680265527790691,0.20095625977345621,0.256053070969007,4.442857142857141
2025-03-07,17.642857142857146,extreme fear,18196.220703125,-0.02429794991984624,-0.14249997182407703,0.07329700696562491,0.19797949114819846,0.24735240244019585,-3.0142857142857054
2025-03-10,17.071428571428573,extreme fear,17468.3203125,0.019483260992555707,-0.12596575497161155,0.12152971115121347,0.2525239887385424,0.3004187267575902,4.7285714285714295
2025-03-11,15.114285714285716,extreme fear,17436.099609375,0.00390107494071823,-0.017843950953498444,0.13069956446995135,0.2552153886014368,0.26779267555425323,4.071428571428571
2025-03-12,15.914285714285716,extreme fear,17648.44921875,0.005798800930411074,-0.07145889456027366,0.1114790096420919,0.24900890946730225,0.2677702958585906,4.400000000000002
2025-03-13,15.185714285714289,extreme fear,17303.009765625,0.02245973960680847,-0.033436311714645894,0.13636243062391706,0.2796097273990785,0.29916873430505286,-2.0142857142857107
2025-03-14,22.057142857142857,extreme fear,17754.08984375,0.0016875513058500768,-0.05196601927328803,0.09309067651005587,0.2587944635115984,0.24773616202428705,4.414285714285711
2025-03-17,22.571428571428573,extreme fear,17808.66015625,0.021333984935787642,-0.05533769670084587,0.10627137385098595,0.2541067515212161,0.24044646027860828,5.5
2025-03-18,22.228571428571428,extreme fear,17504.119140625,0.0438605466637374,-0.06838156063489076,0.11522834636356238,0.2717766543566922,0.23671515264989518,7.114285714285712
2025-03-19,21.6,extreme fear,17750.7890625,0.008350641102662149,-0.08249429712851675,0.10114933271012161,0.2658998213547725,0.2363822074810935,5.685714285714285
2025-03-20,21.685714285714287,extreme fear,17691.630859375,0.006353198209561262,-0.10291478966650347,0.09924349602538718,0.2792195727256719,0.2300669620555711,6.499999999999998
2025-03-21,22.685714285714287,extreme fear,17784.05078125,-0.025925507779200885,-0.08342479886186649,0.10385260054600365,0.28142799124127427,0.23311727919833358,0.6285714285714299
2025-03-24,25.4,fear,18188.58984375,-0.04889333306702626,-0.0813993319558386,0.09478136941536364,0.24107865959063024,0.17700603851272656,2.8285714285714256
2025-03-25,29.285714285714285,fear,18271.859375,-0.044985501099282676,-0.06052040407080905,0.09313181386336056,0.23128461714094173,0.1464820818215169,7.057142857142857
2025-03-26,28.88571428571429,fear,17899.01953125,-0.016647210730161732,-0.028832868595063177,0.126760609486946,0.25061035771643403,0.16177540276407432,7.285714285714288
2025-03-27,28.342857142857145,fear,17804.029296875,-0.07040091324130782,-0.024595468261606412,0.13870071765487602,0.26286414932188706,0.21268228103649722,6.657142857142858
2025-03-28,26.371428571428574,fear,17322.990234375,-0.10016747523584257,0.00798534642422788,0.17587842474962434,0.3041137866484558,0.26080710796740836,3.685714285714287
2025-03-31,21.11428571428572,extreme fear,17299.2890625,-0.09804040447832707,0.008500394479722617,0.1678451381446764,0.30988098318708013,0.264744441719742,-4.285714285714278
2025-04-01,19.571428571428573,extreme fear,17449.890625,-0.12504264442918245,0.014948495379179416,0.16866811933814052,0.30402881285967953,0.26054313556764774,-9.714285714285712
2025-04-02,22.6,extreme fear,17601.05078125,-0.027048389555932473,0.02140097725877066,0.1704471434921877,0.29787994280348595,0.25093949690947515,-6.285714285714288
2025-04-03,12.142857142857142,extreme fear,16550.609375,-0.009866635386348133,0.07816212866029293,0.23333945407976864,0.3764151669264444,0.36762276974318353,-16.200000000000003
2025-04-04,5.385714285714286,extreme fear,15587.7900390625,0.07292059333549128,0.13484080244346908,0.30990094723703576,0.4717718075739996,0.4641215890567394,-20.985714285714288
2025-04-07,4.0,extreme fear,15603.259765625,0.07871564798471464,0.13682399849090032,0.32096370587626355,0.4604870852181955,0.46782729820704283,-17.11428571428572
2025-04-08,2.9,extreme fear,15267.91015625,0.10186461340868891,0.17423671226287785,0.35124322484991377,0.509268827465694,0.51846192420019,-16.671428571428574
2025-04-09,9.5,extreme fear,17124.970703125,-0.04775544209986671,0.04694602009469673,0.2020767599397124,0.3445062919245414,0.380386599657732,-13.100000000000001
2025-04-10,5.614285714285715,extreme fear,16387.310546875,-0.0061547836830206926,0.14163576690853708,0.25953127080154315,0.35497704910061056,0.4655253809069828,-6.528571428571428
2025-04-11,8.385714285714286,extreme fear,16724.4609375,-0.05103665523599177,0.1366638311866366,0.23638070360077945,0.3569710533457964,0.4411644900737177,3.0
2025-04-14,12.342857142857143,extreme fear,16831.48046875,-0.03155162422348934,0.13755950241119508,0.23164984047981152,0.3380700087888697,0.45373311124824456,8.342857142857143
2025-04-15,13.114285714285716,extreme fear,16823.169921875,-0.0068428923419070475,0.13607128747171715,0.24148127181831502,0.34755103725412173,0.45064162927268625,10.214285714285715
2025-04-16,11.142857142857142,extreme fear,16307.16015625,0.05266882142693752,0.17807756993249457,0.2813788661182912,0.38359707308402924,0.4876876602086937,1.6428571428571423
2025-04-17,16.057142857142857,extreme fear,16286.4501953125,0.06732524550549934,0.1798434101392159,0.28783003269409213,0.39256685349718845,0.5139929215266836,10.442857142857143
2025-04-21,12.371428571428572,extreme fear,15870.900390625,0.09421207568243828,0.20615153938006392,0.31641488125439876,0.44859702327163475,0.5398307215409097,3.9857142857142858
2025-04-22,13.600000000000003,extreme fear,16300.419921875,0.07121904810974122,0.15780088583319896,0.2895385291909778,0.4081643314643326,0.5236785143212497,1.2571428571428598
2025-04-23,21.542857142857144,extreme fear,16708.05078125,0.044187623808787935,0.13273178793625173,0.26034815270800626,0.36104448617935647,0.4895274101814222,8.428571428571429
2025-04-24,24.08571428571429,extreme fear,17166.0390625,0.03173132543225554,0.09152792145465272,0.2296558475514654,0.3364644399165686,0.4367787869671813,12.942857142857147
2025-04-25,34.51428571428572,fear,17382.939453125,0.03421694111222773,0.10448294478748199,0.21835436033332334,0.3349220483221189,0.41939401566168333,18.457142857142863
2025-04-28,32.142857142857146,fear,17366.130859375,0.02753113971509058,0.09989609129390353,0.2149101739095911,0.3611241979522146,0.43338264282610983,19.771428571428572
2025-04-29,32.74285714285714,fear,17461.3203125,0.013076894511037551,0.09819124770866328,0.21008432029901813,0.364586973260989,0.4382898316770685,19.14285714285714
2025-04-30,32.371428571428574,fear,17446.33984375,0.016726735528113768,0.09557475679331917,0.21070949023825958,0.3732663078730474,0.43685156919778345,10.82857142857143
2025-05-01,41.25714285714287,fear,17710.740234375,0.012275059525916676,0.08649379531024781,0.16596655961871654,0.33145991149658816,0.4299871447619785,17.171428571428578
2025-05-02,38.28571428571429,fear,17977.73046875,-0.0027150561056550337,0.07905505487583486,0.17109220848102225,0.3196860960141876,0.4372748272113567,3.7714285714285722
2025-05-05,53.057142857142864,neutral,17844.240234375,0.0484245671446637,0.09057544500474002,0.17217379426200097,0.3357094720799594,0.4461920978309375,20.914285714285718
2025-05-06,54.65714285714286,neutral,17689.66015625,0.07464415233740218,0.0909451650449935,0.19671151027712375,0.31990328919635025,0.48375264681676455,21.914285714285718
2025-05-07,54.142857142857146,neutral,17738.16015625,0.07941355688620644,0.10101324188735927,0.19757060662603076,0.32481613505839824,0.4812207482587967,21.771428571428572
2025-05-08,57.65714285714286,greed,17928.140625,0.06605145019047387,0.0927647570465775,0.1964441812409088,0.2859108323942545,0.45515364724276863,16.39999999999999
2025-05-09,60.02857142857143,greed,17928.919921875,0.07151460841406387,0.09961951530168989,0.19278799190422857,0.28309676002469386,0.47261184492974473,21.74285714285714
2025-05-12,64.4857142857143,greed,18708.33984375,0.027106686001292513,0.04850997059090667,0.15894304741681253,0.25757657378320786,0.4237084062818741,11.42857142857143
2025-05-13,68.2,greed,19010.08984375,0.0069763528126407515,0.03431863794370704,0.14219032121716624,0.23451814137352645,0.37953796328964295,13.542857142857144
2025-05-14,70.4,greed,19146.810546875,-0.014319352103253968,0.013580305221771782,0.13390529815517782,0.22247310486498906,0.36266718704271783,16.25714285714286
2025-05-15,69.14285714285714,greed,19112.3203125,-0.009762293383235754,0.030812094783428723,0.13136344071253125,0.1966291377003626,0.35361434480458254,11.48571428571428
2025-05-16,70.60000000000001,greed,19211.099609375,-0.024667441297516524,0.01613599641239305,0.12589960861452676,0.19204992475154992,0.3674573506547272,10.571428571428577
2025-05-19,69.74285714285715,greed,19215.4609375,-0.000848315910975006,0.017215751150908343,0.10926036529015737,0.18176037443806448,0.3683304134569372,5.257142857142853
2025-05-20,69.17142857142858,greed,19142.7109375,-0.0021821091334127685,0.015917244936980435,0.10605334030944391,0.1718742284004151,0.3761880848087167,0.9714285714285751
2025-05-21,66.22857142857143,greed,18872.640625,0.016067095307443324,0.04018145066146506,0.118037002141824,0.19560536954536545,0.4124244835240167,-4.171428571428578
2025-05-22,66.8,greed,18925.740234375,0.009935109250494678,0.052140051077510075,0.1358361044951697,0.1665620740767344,0.409441857407534,-2.3428571428571416
2025-05-23,64.08571428571429,greed,18737.2109375,0.02697298115422897,0.06598313099393205,0.14474289338186086,0.18870840235610697,0.43657830361792604,-6.51428571428572
2025-05-27,65.74285714285715,greed,19199.16015625,0.01040674590054702,0.05045793629075157,0.12214645619467812,0.19130261842101248,0.40488536587598944,-4.0
2025-05-28,64.74285714285715,greed,19100.939453125,0.018823722368858542,0.06138554008049946,0.13031825884709325,0.205468971840697,0.4180878701462758,-4.428571428571431
2025-05-29,64.45714285714287,greed,19175.869140625,0.006392413153535115,0.06225852499148243,0.1318996806390682,0.2106199350277984,0.4129164207334557,-1.771428571428558
2025-05-30,61.91428571428571,greed,19113.76953125,0.02177381530208211,0.056980968195171844,0.12251802273598167,0.22245323796142547,0.4049547068591135,-4.885714285714286
2025-06-02,62.42857142857144,greed,19242.609375,0.01811764987694131,0.05979030504406313,0.10585994054535552,0.20960309842983538,0.39435148397071274,-1.6571428571428513
2025-06-03,54.57142857142857,neutral,19398.9609375,0.016291042488986385,0.06196922998855858,0.1081897910930314,0.2069548465667661,0.32529931733618134,-11.171428571428578
2025-06-04,54.88571428571429,neutral,19460.490234375,0.007984928597817076,0.04892113638500928,0.11547495421161336,0.2052157762357245,0.33242584559600985,-9.857142857142854
2025-06-05,57.97142857142858,greed,19298.44921875,0.018863744516388614,0.05803635857236755,0.12446292336880216,0.2179808003517123,0.33061574126645144,-6.4857142857142875
2025-06-06,61.77142857142858,greed,19529.94921875,-0.006304119854382284,0.055370887701120974,0.11616773677126901,0.2072807048949461,0.28876423169783116,-0.1428571428571317
2025-06-09,63.42857142857143,greed,19591.240234375,0.005613258875364346,0.05305534052158789,0.11679964987540759,0.20185859133670925,0.31740818077275645,0.9999999999999929
2025-06-10,64.0,greed,19714.990234375,-0.009835175585677702,0.04415620054338798,0.1101228195748496,0.19586618882859508,0.3131550934582912,9.42857142857143
2025-06-11,64.2,greed,19615.880859375,-0.00354872302824627,0.05222550167867612,0.1237359397992559,0.2058673561590274,0.36032328318164564,9.31428571428571
2025-06-12,64.6,greed,19662.490234375,-0.010938598090133311,0.05163692567790723,0.12605775491584303,0.1999425857947521,0.34145469517576643,6.628571428571412
2025-06-13,59.54285714285715,greed,19406.830078125,0.01154957425286307,0.06820589199376781,0.15159198643116234,0.19520652412060557,0.3408506207091031,-2.2285714285714278
2025-06-16,61.114285714285714,greed,19701.2109375,0.010726160947435393,0.06012013458880827,0.13363391764862165,0.1703549710419925,0.3460050639336494,-2.3142857142857167
2025-06-17,57.42857142857144,greed,19521.08984375,0.023178057225368587,0.07041412943012948,0.14037332220220966,0.18392267657635508,0.34042719022435475,-6.571428571428562
2025-06-18,54.285714285714285,neutral,19546.26953125,0.03180354307537514,0.0730528223795901,0.14961684464646696,0.16100518701118838,0.30904974074936375,-9.914285714285718
2025-06-20,54.51428571428573,neutral,19447.41015625,0.042476133048724884,0.07431731450424084,0.16372721544501934,0.1830037619485403,0.31002742371905634,-10.085714285714268
2025-06-23,56.60000000000001,greed,19630.970703125,0.03763236045721352,0.07075803072253994,0.1608687524108161,0.18728816282705396,0.2917649357674521,-2.942857142857143
2025-06-24,57.885714285714286,greed,19912.529296875,0.01458184059875145,0.057523161600809836,0.13363151243009597,0.1765873500460755,0.27043725904750415,-3.2285714285714278
2025-06-25,59.25714285714286,greed,19973.55078125,0.02100678455825067,0.05681361034289689,0.12638256569381112,0.17965203592485302,0.2927165984547142,1.828571428571422
2025-06-26,63.00000000000001,greed,20167.91015625,0.021479144332203104,0.050112773908891795,0.1099166470559183,0.17083576651878718,0.29977377427980123,8.714285714285722
2025-06-27,64.8,greed,20273.4609375,0.006859144286152974,0.040685116741676186,0.10903956565753492,0.163743066963699,0.2844392665442006,10.28571428571427
2025-06-30,69.22857142857143,greed,20369.73046875,0.0023922981614685757,0.03730729055501514,0.10905494921903691,0.1524133638090066,0.2681890887808216,12.62857142857142
2025-07-01,67.54285714285714,greed,20202.890625,0.02021736524398965,0.045516189282938324,0.12162215725627123,0.15919451888459646,0.2929417201282305,9.657142857142858
2025-07-02,63.71428571428572,greed,20393.130859375,0.011647514965354322,0.012602282688822797,0.11582475065564268,0.13969700849981748,0.2660483390786361,4.457142857142863
2025-07-03,77.62857142857145,extreme greed,20601.099609375,-0.0007558000686970212,0.021963898885479338,0.10887531318252042,0.1278830402237896,0.25578978215570447,14.62857142857144
2025-07-07,75.08571428571429,extreme greed,20412.51953125,0.01116033454499532,0.02469226051337592,0.11600675902598834,0.14615054142056283,0.2838635909143534,10.285714285714292
2025-07-08,74.62857142857142,greed,20418.4609375,0.012701243474903867,0.03677843235460565,0.12357488608462863,0.1532294228224076,0.28714938189743267,5.3999999999999915
2025-07-09,75.91428571428571,extreme greed,20611.33984375,0.005780817332994959,0.03063165130390333,0.10562241696820784,0.1442380493292621,0.2552885879151401,8.371428571428567
